house,name,duration,power,model,efficiency,progress,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,with_dr,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,profile,skew,schedule,schedule_skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,len_profile,counter,min_cycletime,min_coolingtime,min_heatingtime,min_chargingtime,min_dischargingtime,charging_counter,discharging_counter
H268,CD268,1.0545556291659557,0.4703524990169059,B7E43D3,0.9505709611130453,0,0,0,0,0,0,76.38463815787856,True,AN,230.0,0.0,50.0,236.6.5.107,12699,224.0.2.0,10000,15.093031864691895,24.0,15.928570458397383,22.507236344222925,15.569492032919536,23.30002065288368,14.535073661673083,21.704268926485796,13.856356933588334,21.711146081468947,16.663179387244316,22.09549810217726,15.121412669344416,23.67241843627567,16.257052746192137,24.0,15.839121015083416,22.460731380004326,13.808605128860725,22.3818193020789,ntcl,clothesdryer,B7E43D3,0,P5,202,0,0,0,0,0,0,903,17.893041630050483,903,35.83663557079678,36.828568175968876,5,5,5,5
H269,CD269,0.9555301970609174,0.3615044190467548,B7E43D,0.9462947111537089,0,0,0,0,0,0,65.99936591799123,True,BN,230.0,120.0,50.0,236.88.49.109,10764,224.0.2.0,10000,15.897745399395644,22.88925229302792,16.642438952293794,22.859304983618976,15.479778890965886,22.064052265666874,14.419477864024454,21.381997130223823,16.645267920683253,22.926983234375022,16.58648922452318,22.634398651446517,15.318990215508936,23.11298373750825,17.693789767401885,22.54420631687768,15.012531576560415,22.788602260154402,16.10261934018226,23.934622045331825,ntcl,clothesdryer,B7E43D,0,P2,171,0,0,0,0,0,0,4253,18.181405993943027,4253,43.86209118280745,44.956609109335986,5,5,5,5
H270,CD270,0.6399926507159619,0.8763128616055922,B7E43D4,0.9516739837303559,0,0,0,0,0,0,75.32980049770768,True,CN,230.0,-120.0,50.0,237.31.4.35,11549,224.0.2.0,10000,15.992292511330419,23.346653708402158,15.00885802342634,22.362412715868025,15.447774162383293,23.6658337362155,15.752829095157214,22.847506986460754,16.71894664310263,24.0,14.79677255752922,22.83931861589412,16.76574257985655,22.7800431389202,14.78842396469136,23.637585949173857,17.68090811550151,23.233101839565254,16.219222876424283,24.0,ntcl,clothesdryer,B7E43D4,0,P3,-429,0,0,0,0,0,0,2497,14.712899644962384,2497,36.47452782681377,38.48828317793396,5,5,5,5
H271,CD271,1.3424688576324353,0.7642188029406624,B7E43D5,0.9513183829087691,0,0,0,0,0,0,35.02738234378166,True,AN,230.0,0.0,50.0,224.144.150.238,10182,224.0.2.0,10000,15.93903652527363,21.20163179242876,15.83146355695138,24.0,16.24763902102662,22.167299796663094,16.28022075470445,23.19694437403092,15.564213175399994,21.844725137203874,14.911291812632728,24.0,17.68034726990109,21.53460052030463,14.105027678797178,22.988853539798722,16.52721600580435,22.959734568955447,15.779274518246844,22.808117172782,ntcl,clothesdryer,B7E43D5,0,P3,192,0,0,0,0,0,0,3177,15.369633199152696,3177,40.72197491859654,47.76022309771315,5,5,5,5
H272,CD272,0.15344745265571524,0.60355057350801,D361222,0.9490216587310206,0,0,0,0,0,0,39.11267793300874,True,BN,230.0,120.0,50.0,228.192.228.215,11800,224.0.2.0,10000,16.648611193677436,23.843336363376057,15.089946866287052,22.725426125665784,15.826464637101955,22.360169183605212,15.841326149969667,23.039196748109635,15.718974249855787,22.82652645246495,15.691635706916186,22.769176743279385,15.0281095086514,21.973978314345253,15.35598396405573,22.66020946814965,16.588847420378343,22.98616677324396,15.572898855243206,23.804824302148052,ntcl,clothesdryer,D361222,0,P4,565,0,0,0,0,0,0,3814,27.024694879456884,3814,43.08772796469353,43.46906470731595,5,5,5,5
H273,CD273,0.42714541263707784,0.702971839652015,B7E43D5,0.9512730395682913,0,0,0,0,0,0,70.06180148161347,True,CN,230.0,-120.0,50.0,236.197.173.45,10757,224.0.2.0,10000,16.811280450195284,22.499696503615006,16.04725653898137,21.569440547301834,15.536401754396111,24.0,15.700789802132364,24.0,15.1116240452025,23.167142287977686,14.619754651194471,23.20960404444653,15.758351112348699,23.019935533676108,15.059047057267328,22.883050811091938,16.431301866875845,22.822015483892542,14.276615580017847,22.252447101305197,ntcl,clothesdryer,B7E43D5,0,P5,389,0,0,0,0,0,0,3177,7.240234147220321,3177,52.002959330809055,35.01090831398061,5,5,5,5
H274,CD274,1.0931870812924824,0.8923173219658251,D36122,0.9496326231074393,0,0,0,0,0,0,54.072069363797326,True,AN,230.0,0.0,50.0,229.241.83.169,12492,224.0.2.0,10000,16.176040645788675,23.439538193279812,15.934633617284435,23.459140647425333,15.221703965550901,22.923731069772526,15.856692719570539,21.834451209821452,17.40620096553758,23.175214830040556,16.67338636082606,21.53038626882141,16.35560334955927,23.526561684112455,15.668086799677598,24.0,16.374356578767106,23.17802130522516,14.019424945798994,22.587758084510167,ntcl,clothesdryer,D36122,0,P1,891,0,0,0,0,0,0,5024,18.96938939097273,5024,35.741067753555356,56.75433854962181,5,5,5,5
H275,CD275,1.1386091799697362,1.2653630465800365,B7E43D5,0.9519639984829521,0,0,0,0,0,0,22.547995352969274,True,BN,230.0,120.0,50.0,235.184.250.192,12560,224.0.2.0,10000,15.760333631188661,22.583384709552146,16.235034133573727,23.74307981226583,16.102836639238355,23.90288784853587,13.728856089799981,22.56866112283707,15.657104940460844,20.416163530035053,15.496674557377316,23.00553465417252,15.140037371633714,23.36474669165383,15.661984832414308,23.06370091261933,16.028415607488345,22.560315102534116,15.636332815804147,23.47978410857785,ntcl,clothesdryer,B7E43D5,0,P4,-122,0,0,0,0,0,0,3177,53.297645317312515,3177,57.898769156369795,40.508222326059865,5,5,5,5
H276,CD276,1.7153570711070323,0.2226641967494048,D361222,0.9469738419798933,0,0,0,0,0,0,61.87373069236044,True,CN,230.0,-120.0,50.0,229.229.42.186,12573,224.0.2.0,10000,14.935921443460757,23.14301782802949,14.010088650315998,23.062500438772904,14.655019473974289,20.199374072989336,17.344123430061302,24.0,16.141309892201587,22.333781538773614,16.157023531190358,23.55688228692564,14.646994941219646,22.39459802497387,17.24843691550648,22.803985078436465,15.829464360916411,20.681373511590618,17.2397945769289,23.937374665539252,ntcl,clothesdryer,D361222,0,P5,262,0,0,0,0,0,0,3814,23.088557289472305,3814,36.220722677636125,55.74899736871512,5,5,5,5
H277,CD277,0.7662588446085575,1.2459462209788723,B7E43D4,0.9473463903920795,0,0,0,0,0,0,73.21999834655821,True,AN,230.0,0.0,50.0,232.189.146.79,12748,224.0.2.0,10000,16.63682156867322,23.100707587148396,17.114428513638515,23.517907358372813,15.867488787531315,24.0,17.134054335267166,22.585510237285774,15.911345530945097,22.440372707669624,16.08786212932746,24.0,16.88604571445797,23.644145720545207,14.709864392204292,20.228229646866872,18.000272866006608,21.77624316592259,17.536280110459305,21.735175230346083,ntcl,clothesdryer,B7E43D4,0,P4,587,0,0,0,0,0,0,2497,13.874391741393735,2497,55.22213153432968,37.93781430922868,5,5,5,5
H278,CD278,1.055712597796517,0.1616614346533291,D361224,0.9480828450903821,0,0,0,0,0,0,63.243706309855966,True,BN,230.0,120.0,50.0,238.51.234.217,11383,224.0.2.0,10000,16.11131635766858,21.92929122579134,16.305171860766304,24.0,17.48037472751505,24.0,16.710516268335667,22.560242068341882,14.582378928379683,21.69300098686507,17.078715458335843,23.27870247403184,16.210131824847178,24.0,15.657897903752364,21.940352952618685,16.004970755533343,22.841751825756422,16.8988331009482,22.986883712297583,ntcl,clothesdryer,D361224,0,P3,-249,0,0,0,0,0,0,3526,25.33963283315223,3526,57.03924828482778,37.71521186111043,5,5,5,5
H279,CD279,0.993243910317064,0.7399526242941529,B7E43D2,0.9505229618125361,0,0,0,0,0,0,69.79112944352553,True,CN,230.0,-120.0,50.0,228.19.125.114,10617,224.0.2.0,10000,15.144926872813778,24.0,16.44344175797602,23.913006742342915,15.368552651183258,23.410030663027293,16.336061649400357,23.455494973075954,16.914623045329368,23.270763665834913,16.13363343836599,23.130181595111896,15.868094620193995,24.0,18.78329394557889,23.253141102315723,16.374006656580832,24.0,15.866683554617332,22.307998180608905,ntcl,clothesdryer,B7E43D2,0,P3,833,0,0,0,0,0,0,3766,46.13434891102226,3766,54.28247499596763,58.896744254726926,5,5,5,5
H280,CD280,1.4932870870767077,0.3774171644957354,B7E43D3,0.9459444149355232,0,0,0,0,0,0,23.213981225216067,True,AN,230.0,0.0,50.0,233.246.61.67,12737,224.0.2.0,10000,14.993706893558214,22.93012100164871,16.38854280840037,23.22141730501773,16.193353589209185,21.512891699552913,16.690332193345434,22.480651939494614,15.703884993089899,20.520710526132504,15.258060074472997,21.806647290631226,14.988914299563051,22.94274825655932,14.99017116874441,20.918599101968873,17.23789290170859,21.880291842550676,16.76882625344981,23.57592164247296,ntcl,clothesdryer,B7E43D3,0,P3,259,0,0,0,0,0,0,903,22.14462059561068,903,44.70029848914578,41.40825757555123,5,5,5,5
H281,CD281,1.5110142940005766,0.796494631567531,D361222,0.9512320732073843,0,0,0,0,0,0,78.73962553805248,True,BN,230.0,120.0,50.0,225.34.225.91,10579,224.0.2.0,10000,15.397474503514355,23.17034831487077,17.03802669846509,22.319517122768715,17.856469830434534,23.074456774660344,15.700216634871282,23.877342455551425,16.388730505206038,23.26801943167293,18.331574404157337,23.44777940879268,16.33642043062289,22.787245399564675,16.655643526035227,21.69206923073996,14.756909653085113,22.500500853490863,14.003585903760822,23.8876060159709,ntcl,clothesdryer,D361222,0,P3,419,0,0,0,0,0,0,3814,9.502565923339024,3814,57.10745976487378,48.9985134879302,5,5,5,5
H282,CD282,1.1835787020396535,0.7655694511761986,B7E43D4,0.9502732193365884,0,0,0,0,0,0,74.99925319464934,True,CN,230.0,-120.0,50.0,224.184.74.145,12050,224.0.2.0,10000,14.257243856964518,23.185884485379866,16.627279422667684,22.36597945914707,15.158526427529118,23.930973507562637,14.485962708551892,22.054778725458885,15.456798457756655,22.02391950378111,16.193741625002843,22.54922317151779,17.19513910222238,23.41436572257325,17.32242387776556,22.96509822799779,15.835845332246967,24.0,17.267783526032453,20.73724095007439,ntcl,clothesdryer,B7E43D4,0,P4,-162,0,0,0,0,0,0,2497,13.087597062973046,2497,42.99728659544086,53.94959202473579,5,5,5,5
H283,CD283,0.8959761859783184,0.6663344551913455,B7E43D2,0.9485501894009606,0,0,0,0,0,0,45.90909058609235,True,AN,230.0,0.0,50.0,227.178.34.119,11923,224.0.2.0,10000,17.905978578045154,22.67216081787444,17.044111945328176,22.0676832847995,15.44702548151853,22.686625642090664,16.79587755216634,21.791553787881277,15.110657314858654,21.15313226930278,14.639078959065847,24.0,14.359833288775395,23.14647357784279,16.914437776773404,21.66973661107691,15.368858078730385,23.536934551146842,15.289904466043533,23.595708860062935,ntcl,clothesdryer,B7E43D2,0,P4,-259,0,0,0,0,0,0,3766,44.288281732283146,3766,30.01958898732114,57.69751281175134,5,5,5,5
H284,CD284,1.730331445133086,0.5396901646237875,B7E43D,0.9523844792897471,0,0,0,0,0,0,21.817863050809684,True,BN,230.0,120.0,50.0,224.221.101.79,11583,224.0.2.0,10000,15.938131313669205,23.159813170334978,17.211960072202412,23.413774817553104,14.255512909265702,23.24730422552251,16.675251861826013,23.373175784956626,16.25890445232227,22.397243972076115,14.381240056140467,23.804016753549075,16.768465672861915,23.958558159564948,17.120940224349702,22.404888211062456,16.565638088949665,21.361858872897137,17.244691859123595,20.92672719554505,ntcl,clothesdryer,B7E43D,0,P3,-226,0,0,0,0,0,0,4253,19.103226206819002,4253,30.786662228553666,30.565918477355066,5,5,5,5
H285,CD285,1.2876311146006731,0.5337398030816252,B7E43D,0.9523137234686275,0,0,0,0,0,0,56.63562519807338,True,CN,230.0,-120.0,50.0,233.196.231.219,12936,224.0.2.0,10000,16.420222351207823,23.112393764969724,16.555049506057557,22.425459029463568,15.631369521020122,22.391434177628536,14.973640227635702,24.0,16.450205920508157,21.82414679736417,15.714936276985929,22.426254199758066,17.89643938960002,22.03359313118368,15.936974193971396,23.63863242168368,14.960762469177107,22.248262765495884,15.970188101468693,22.56851430515396,ntcl,clothesdryer,B7E43D,0,P4,548,0,0,0,0,0,0,4253,26.52364778346222,4253,54.9558663884919,32.795689799264004,5,5,5,5
H286,CD286,1.255551447692314,1.1078027537858945,D361222,0.9489638873395271,0,0,0,0,0,0,72.50136952482413,True,AN,230.0,0.0,50.0,234.199.60.176,10646,224.0.2.0,10000,17.053085442252492,22.839501492419835,14.523967170617341,24.0,17.168629481592223,21.98774597459117,16.573646844797175,20.46770894462761,14.784013675395157,22.29478338097105,15.162518898945805,24.0,16.58106430943434,23.49993557160175,14.656458774376809,22.40018409254073,16.195130237615096,23.332906294956977,15.413117454716765,21.51799255476443,ntcl,clothesdryer,D361222,0,P3,-811,0,0,0,0,0,0,3814,7.3798194756908515,3814,30.877608185167155,56.964605338226264,5,5,5,5
H287,CD287,1.8392164825456216,1.204539700745807,B7E43D3,0.9490643255411686,0,0,0,0,0,0,45.408074884232036,True,BN,230.0,120.0,50.0,237.3.182.222,11851,224.0.2.0,10000,14.45607148173861,22.646571903678645,14.541845180416916,23.783900319242765,16.009874352171714,22.423168584722045,16.998887254854434,22.336753421824266,15.123214013523976,23.523437936862006,16.453222197820306,23.817876793069736,13.61201575799109,23.233910799056268,15.897539509390556,22.425170716142514,16.14216770952704,22.711664567352916,14.3726976109388,22.598154669087606,ntcl,clothesdryer,B7E43D3,0,P4,-417,0,0,0,0,0,0,903,57.166751963205925,903,36.84507507552305,43.46070410375314,5,5,5,5
H288,CD288,0.9420474501375061,0.662984372006344,B7E43D5,0.9488729511440747,0,0,0,0,0,0,66.45597332295253,True,CN,230.0,-120.0,50.0,228.202.142.32,11331,224.0.2.0,10000,14.926708407080696,22.78811959153165,15.91815656411584,22.499914923205022,16.30162795981795,24.0,16.354190485700194,21.456611715137335,14.18581691170742,24.0,15.355687203118508,21.97285644950224,17.59091114844948,21.47447411892587,16.040352431990108,22.02559361925587,15.624974743137434,24.0,17.36157052822593,22.105986912964255,ntcl,clothesdryer,B7E43D5,0,P3,182,0,0,0,0,0,0,3177,35.33012936971886,3177,50.49971663177196,47.519866087366026,5,5,5,5
H289,CD289,0.5372868850609381,0.665121518887169,D36122,0.947200960134535,0,0,0,0,0,0,27.9193047893886,True,AN,230.0,0.0,50.0,231.174.166.237,10058,224.0.2.0,10000,18.018452136619484,23.149975356423987,16.50485150746289,22.594936932419444,15.823732303840348,23.079811253578335,15.403859689977487,24.0,15.35586027490326,22.495546613157522,15.649421762364149,22.514179294136063,14.239421300022098,22.419339610601337,14.612322787176229,22.998209492118665,15.783679611043752,24.0,15.311643260787068,24.0,ntcl,clothesdryer,D36122,0,P4,-543,0,0,0,0,0,0,5024,7.786264581196127,5024,43.2391277260818,31.928997085645143,5,5,5,5
H290,CD290,0.3253398836802315,0.21571024396054964,B7E43D4,0.9527313624468744,0,0,0,0,0,0,58.296660082538054,True,BN,230.0,120.0,50.0,229.173.237.6,10650,224.0.2.0,10000,15.107611273387041,22.289955527041318,15.48025932502426,22.986024889421614,15.605113452689341,23.101571078999804,17.107242739155154,21.626428540097592,17.744666490066827,24.0,16.68673535129305,22.395505400591563,16.15516689204333,23.06578406590961,17.73902312859515,24.0,17.078072308726064,20.998321779132443,13.86920502784497,22.544491887980374,ntcl,clothesdryer,B7E43D4,0,P1,688,0,0,0,0,0,0,2497,35.6180024638011,2497,40.44232406733368,41.021075701220376,5,5,5,5
H291,CD291,0.9549521022411088,0.5445762570094255,D36122,0.9464897979742959,0,0,0,0,0,0,52.742540701709736,True,CN,230.0,-120.0,50.0,227.10.96.66,11193,224.0.2.0,10000,16.848288502662015,23.375797260852043,15.84275991251963,23.724602567596136,17.184196908352988,24.0,16.108712092096415,23.893707638603427,16.5556813722089,22.763808042000093,14.352546014558566,22.664961962447553,16.217814877314094,22.35067243523632,17.368097493310135,24.0,15.217369764926064,22.159148132327804,16.041502011560652,21.10895025623535,ntcl,clothesdryer,D36122,0,P3,280,0,0,0,0,0,0,5024,23.44410023907105,5024,38.32550994165467,35.38865415439169,5,5,5,5
H292,CD292,1.134183516462518,0.3450356652009685,D361224,0.9503328102970967,0,0,0,0,0,0,72.48381881619011,True,AN,230.0,0.0,50.0,227.61.217.25,10772,224.0.2.0,10000,15.799351764898926,24.0,16.414618474774976,24.0,16.99790465400918,23.44938992227914,16.718947323862047,23.291829881801014,17.140665219943607,22.346547838495695,16.454066452313544,22.200629574840633,16.414075848932914,23.15935991687436,15.535751111529663,24.0,14.131732095011351,23.965481525002392,16.665244625149427,22.1599850994929,ntcl,clothesdryer,D361224,0,P2,-84,0,0,0,0,0,0,3526,6.995405902303671,3526,54.66625031142381,39.099896934693554,5,5,5,5
H293,CD293,1.761668624976057,0.4121381534522871,B7E43D3,0.9524881354363032,0,0,0,0,0,0,51.92244349066702,True,BN,230.0,120.0,50.0,227.134.42.64,11054,224.0.2.0,10000,16.005845638467573,24.0,15.594960325139521,22.65185668758038,16.217868088867178,23.948536370111892,16.781331550739722,22.468424949632837,13.474104679500488,23.010551768286415,18.30871501387133,23.66315935026462,15.287671734287597,21.90139005903206,17.24892368923313,23.0845032959837,16.047341566973206,22.16171916037862,16.613352041253986,21.53243153390894,ntcl,clothesdryer,B7E43D3,0,P1,13,0,0,0,0,0,0,903,27.028470945905575,903,43.52393470806137,37.690933275605865,5,5,5,5
H294,CD294,0.9866191638579463,0.6553279710685207,D361222,0.9524579981633999,0,0,0,0,0,0,69.72450322585334,True,CN,230.0,-120.0,50.0,236.4.135.205,11373,224.0.2.0,10000,16.37809244862962,22.029376312748987,15.913485885959737,23.721311588672517,14.70032265977017,22.832872012722014,15.567271325675483,24.0,15.550031865948702,20.761038678030907,15.399308417471632,23.56011967304856,14.585471908502832,23.747649852781457,17.43479016672514,21.339770506439393,16.907919899473768,22.08748041682736,17.917117936906685,20.339043361154037,ntcl,clothesdryer,D361222,0,P5,537,0,0,0,0,0,0,3814,29.307253694442856,3814,38.383767426252135,42.15142449245421,5,5,5,5
H295,CD295,1.352013422280447,0.4875026897110526,B7E43D4,0.9524205613808779,0,0,0,0,0,0,32.862384668985705,True,AN,230.0,0.0,50.0,232.76.88.4,12640,224.0.2.0,10000,16.120724723741617,24.0,14.283683658279392,22.3263948599501,15.22270828978424,22.606055019336114,13.623586724026719,22.59085265205831,14.91296501374048,24.0,15.045070751685833,22.709837330055947,14.424509695951274,22.497395611088827,16.062338098899602,21.51517551430182,16.103578391340097,23.21313148362322,16.64740184397419,23.83627393922746,ntcl,clothesdryer,B7E43D4,0,P5,674,0,0,0,0,0,0,2497,32.057142877182315,2497,55.98689220560017,39.18779782123796,5,5,5,5
H296,CD296,1.4162738165467639,1.3028015909356052,D361224,0.9528594211115055,0,0,0,0,0,0,22.106434686849223,True,BN,230.0,120.0,50.0,227.160.28.174,10314,224.0.2.0,10000,16.784539854140043,21.575247962016366,15.917295756842284,24.0,16.466782741026247,23.05328979282334,17.42622682769743,24.0,16.949726100313903,23.228946461853845,15.44624374521285,22.880944437257867,16.64639413620119,23.642897709069818,15.055009799975567,23.48849977946339,15.519754312872545,22.78370233060696,14.905938300666918,23.7452660365543,ntcl,clothesdryer,D361224,0,P5,-387,0,0,0,0,0,0,3526,8.543442041453712,3526,54.9971783279329,47.7623350098841,5,5,5,5
H297,CD297,1.3660277481781495,0.8372515641741844,B7E43D3,0.948202457520199,0,0,0,0,0,0,40.54056015350886,True,CN,230.0,-120.0,50.0,233.254.246.214,12759,224.0.2.0,10000,14.760162775402627,22.45209480781117,16.45012676581853,23.808080881708815,14.714064364345461,23.182754071002407,16.463670892486082,22.860064309616874,17.758103479948907,23.678215630825996,17.064007299380496,21.737453404012854,15.201330703312601,22.27038834671947,16.682848953190675,23.075194904130033,15.679948630738346,22.858924068299064,16.396437079715188,20.801808163637276,ntcl,clothesdryer,B7E43D3,0,P4,318,0,0,0,0,0,0,903,44.530329970350685,903,35.1280447041102,40.27650751690989,5,5,5,5
