house,name,load_type,capacity,charging_power,charging_efficiency,soc,min_chargingtime,min_dischargingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,target_soc,hour_start,hour_end,leakage,trip_distance,trip_time,km_per_kwh,with_dr,with_v2g,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_coolingtime,min_heatingtime
H255,EV255,ev,86522867.3907756,4802.476895389766,0.9017965626129651,0.554760495301946,5,5,1,0,5,5,0.9900916883401422,20.63666264582505,6.761525123172119,9.99999999962947e-08,40.09512712782549,1.0146085529229159,6.075569772672134,True,False,0,0,0,0,1,58.527885623300094,CN,230.0,-120.0,50.0,232.159.57.229,11339,224.0.2.0,10000,18.37761287243779,5.50865501725626,17.493630213956198,5.5891369584040875,18.923485801387507,7.51259707190393,18.08805628646988,6.485396179166311,17.809930694730628,6.100524342982882,18.21234572246072,6.120267275355959,17.618096443817983,5.898563927752057,16.400568722441292,5.976859461381746,17.438655575223226,6.870908038737559,17.839775919694336,5.637954708959176,battery,mitsubishi_imiev_16kwh,0,0,0,0,0,0,0,39.096986321539035,29.348289823960986,31.114234512075953,11.526647937675458
H256,EV256,ev,130593236.7588097,2272.359483192531,0.898751951985986,0.9268652987426544,5,5,33,30,5,5,0.9900494490745942,20.250719861784336,6.84859607328593,9.999999979870006e-08,16.975157536343886,1.2627824291131473,6.0585789605195135,True,False,0,1,0,0,0,75.04584807609119,AN,230.0,0.0,50.0,230.232.252.96,11682,224.0.2.0,10000,17.79063052428703,5.489306683519499,17.83886208289235,5.787339628900258,17.65571333053279,6.000972442373195,17.90906097763467,7.61805909172087,17.002167019462696,6.611124556640134,17.901802618996133,5.126752089042817,18.926233094962846,6.439914992767823,17.786885145426666,6.152012996419083,18.690063195026692,7.224003888441112,17.338866543458504,9.141225659709832,battery,tesla_3_75kwh,0,0,0,0,0,0,0,7.501797439119898,33.461833817883075,23.286148820099243,16.437880293072837
H257,EV257,ev,151756394.65837544,5792.140627568182,0.8957360701792603,0.586004009883887,5,5,40,39,5,5,0.9900090321973372,17.2598635491806,6.957492179255481,1.0000000006030371e-07,33.397576014524894,0.5139740386692182,6.529346580768133,True,False,0,0,0,0,0,37.36656353450677,BN,230.0,120.0,50.0,238.44.232.142,10448,224.0.2.0,10000,18.259219415534393,6.354675189430182,16.712787097903526,6.421633050722689,18.121972478044313,5.831084814989854,17.421288473983644,4.936549163787309,17.343666568558856,5.684204981722074,18.929472449403743,6.932488723185454,18.156793668409502,5.887331073772583,16.903333939035228,5.718240775017345,18.130919991391764,5.194538761195709,18.033024223421048,6.061576574051247,battery,tesla_powerwall_13kwh,0,0,0,0,0,0,0,23.037066865300723,51.48830951279129,8.979782866262935,30.39894669427214
H258,EV258,ev,305147638.7895216,4447.318712804693,0.9030347824665412,0.8136135636998606,5,5,51,7,5,5,0.9900349606407532,18.562145574075295,6.909338079162898,1.0000000002498302e-07,23.399189272499953,1.5991754932157936,6.741827173908065,True,False,0,0,0,0,0,76.7586259858682,CN,230.0,-120.0,50.0,232.225.86.230,10156,224.0.2.0,10000,17.963894736214787,5.633563969987214,18.820660296757293,4.446174889224975,16.89113501980009,6.556102396718494,18.08920823176928,7.675992774387262,18.243431294280178,6.165154927303826,18.422822719830798,5.899763094154779,18.155098861059688,6.925699404238032,17.507408010388286,5.469853304375112,17.991055699825925,7.322669468620124,17.31089153869137,5.315210530358192,battery,ford_focus_23kwh,0,0,0,0,0,0,0,32.59810957372195,37.74378635960106,25.343375849615086,21.640497349381565
H259,EV259,ev,262241409.5037206,6117.995358545915,0.8939332542056526,0.7103879971907467,5,5,33,59,5,5,0.9900725588328018,20.352956509388672,6.939532367585689,9.999999995483875e-08,13.390284989488796,0.5128215018196883,6.474415405929644,True,False,0,0,0,0,1,21.296633821149076,AN,230.0,0.0,50.0,224.114.148.31,11832,224.0.2.0,10000,19.021470711061625,4.766292568513619,18.39089400944003,5.6645081466539455,18.45280597050457,6.026144133212808,17.361559124879733,5.673048517653561,17.144342915596027,3.8836807181400377,18.57175819025089,5.613483090486715,18.593831715564285,6.338751618190959,18.02670580798129,5.17310299704851,18.54608369448073,6.881933167311333,17.872666968054915,6.335306685341037,battery,ford_focus_33kwh,0,0,0,0,0,0,0,49.56452435200545,50.526154292205774,28.710192025542113,3.5449843080525136
H260,EV260,ev,227836859.94991556,4555.175518721106,0.9003744423980931,0.8514582542431384,5,5,9,27,5,5,0.9900344997906914,17.213906811335743,6.850408948701575,1.0000000006929637e-07,42.34562689944842,0.6023294893928796,6.723608483619268,True,False,0,0,0,0,1,58.143275674947866,BN,230.0,120.0,50.0,227.199.176.56,12015,224.0.2.0,10000,18.41448344103227,6.956976674350035,17.83193780903271,5.63048586720062,17.2139372200149,5.896956184318256,17.969660120764875,3.907511103630331,17.51356728020265,5.151601183392263,17.701124776930925,7.60552695176775,18.345775567009767,7.521189349302611,17.732318687910638,4.341290050956221,18.696131257795695,4.731589131216332,17.406556111935018,7.148681064339581,battery,tesla_s60_60kwh,0,0,0,0,0,0,0,2.3901426850198293,11.276703187502761,23.42387647137136,53.910882702218075
H261,EV261,ev,243921045.53881124,6057.072559779634,0.8995600708149037,0.7921968180886608,5,5,28,17,5,5,0.9900417321855584,19.891379174280804,6.90832289195731,9.999999991117416e-08,21.305883410620467,1.4127146849072203,6.223669451136292,True,False,0,0,0,0,0,47.551508528429366,CN,230.0,-120.0,50.0,234.148.7.116,11640,224.0.2.0,10000,18.40322076063515,6.31848999735073,17.859009007360378,5.348799972494293,18.586511728346288,5.8459272242143,18.125553675098114,6.549993147722791,17.89793963002143,6.0414193659843916,18.463666470373592,5.887689284306684,17.712307207027287,7.871823150337489,17.97724064712672,6.226626540113067,18.355272693244014,6.881694974228997,17.75110451283034,6.393587901676811,battery,nissan_leaf_30kwh,0,0,0,0,0,0,0,49.86357567222681,56.48783802247473,29.206073796400563,35.37133221213101
H262,EV262,ev,285039253.69813377,2695.662307024232,0.9019973807340848,0.9362190221777273,5,5,40,47,5,5,0.9900002754602264,18.864125133801608,6.805706567654358,1.0000000006115325e-07,47.79258212167626,0.7669804931106039,6.214634111502004,True,False,0,0,0,0,1,56.31332465289843,AN,230.0,0.0,50.0,233.6.51.69,11983,224.0.2.0,10000,18.045874557820976,6.450013691153546,17.765798868388575,7.7277888688760665,18.571213441253864,6.5302435155524865,17.90003030957494,4.9816590112818275,18.48651235123628,4.003620238132955,18.289279559873446,6.436166136312971,18.872385590634938,6.859634768132158,18.149945533582166,6.480448041209521,17.477928108404413,5.931242371257389,17.60061352070619,5.618841972019869,battery,chevy_volt_16kwh,0,0,0,0,0,0,0,18.815044428504336,8.70067002951739,28.401888256435885,33.197151127649946
H263,EV263,ev,230986326.55109915,5163.917812484076,0.9006704108725816,0.6173958285851491,5,5,59,4,5,5,0.9900317517895273,20.593895619185368,6.9895685394979985,1.0000000011191297e-07,24.66281164850846,1.0538184196747153,6.714378238738489,True,False,1,1,0,0,0,60.3798421440343,BN,230.0,120.0,50.0,229.253.90.203,11124,224.0.2.0,10000,17.953085863621627,5.455170913091908,18.043101601073346,6.851552120444596,17.499683458959105,6.073369886177991,17.873689543873972,5.725376869884073,17.809907702969447,8.389957623113565,17.967742344841046,6.043304667156757,18.21484417413374,7.089139206627168,17.808474452900082,6.731461567733561,18.33946527549977,5.656819856461986,18.65256901804197,4.745042577209437,battery,tesla_3_75kwh,0,0,0,0,0,0,0,21.472917706782393,21.903287411876835,34.60026984626343,50.38810957527861
H264,EV264,ev,107644648.43555713,3934.831918528345,0.8982946289280308,0.6962151674832586,5,5,21,27,5,5,0.990047922230929,20.71546999166398,6.899024411803542,9.999999996571777e-08,39.98177297509642,1.5923318544597977,6.126885589181188,True,False,0,0,0,0,1,60.66396134108341,CN,230.0,-120.0,50.0,228.222.26.125,12680,224.0.2.0,10000,18.763895372967106,6.356040653612594,18.483230123367463,5.710917179455722,17.7722917469974,4.903678238205295,16.974622762294345,7.471370168918266,18.37489424476757,7.315551799153895,17.748361429521673,5.028589664194929,18.5719687046257,5.551103045369264,17.823094064941237,6.256669621766206,18.019666948173803,4.673567894569949,18.766399701023104,9.060250024988218,battery,mitsubishi_imiev_16kwh,0,0,0,0,0,0,0,46.52636669197632,52.64154356644222,38.4632961410859,28.72363691128897
H265,EV265,ev,151018748.31027028,2198.800346522178,0.8996662441120201,0.9034092905934932,5,5,20,39,5,5,0.9900262855751767,17.7266335386619,6.969142248470406,1.0000000003765348e-07,26.11306966542038,0.4477000557889745,6.44396573376809,True,False,0,0,0,0,0,56.3002522960036,AN,230.0,0.0,50.0,225.119.213.102,12276,224.0.2.0,10000,18.590160659742313,6.248257537970741,18.17514269960254,5.344038850850458,17.969130375616032,6.5356362881720935,18.341556333816595,5.266362803691579,17.066384540317102,5.271652860128152,18.491343577007566,6.085786931714619,17.988906087004267,5.162949471592856,18.23397014519083,5.788213248515913,18.208814518927408,4.324375082394862,17.9847071689161,5.874919636796417,battery,tesla_s85_90kwh,0,0,0,0,0,0,0,43.84835510539263,15.498858380194866,15.142964280419354,31.908064070343098
H266,EV266,ev,76064541.4428316,3560.281631179301,0.9007605699205143,0.5874873884651551,5,5,15,23,5,5,0.9900083779599649,19.378247838701263,6.869324699626482,1.0000000001905335e-07,29.10700759368264,1.343440420406922,6.482995449902136,True,False,0,0,0,0,0,63.70550304014508,BN,230.0,120.0,50.0,230.158.173.185,10725,224.0.2.0,10000,17.920162384558928,6.639833821532966,17.348472907564616,6.543312266057253,17.75012741832989,3.887369197349907,18.371097381657467,5.277302895172174,18.123867738490965,3.6111769942854686,17.927921486362916,6.466921791263793,18.177999780439897,3.574283788279385,17.800095374820476,5.479577231009958,18.17212482704797,6.126489852710868,18.596776451470998,4.686437000911771,battery,nissan_leaf_30kwh,0,0,0,0,0,0,0,23.753886637920733,24.751080074295487,21.14442843277862,51.083725141603765
H267,EV267,ev,147256830.7740184,2388.2729897194477,0.8966124985560001,0.6572570043892935,5,5,17,10,5,5,0.9900194851792089,20.138813109464515,6.915851604179024,1.0000000014215951e-07,17.579703591630427,0.7571899077377918,6.635518382431759,True,False,0,0,0,0,1,57.26659208046888,CN,230.0,-120.0,50.0,237.62.23.5,10043,224.0.2.0,10000,17.541606308263628,6.626484639755254,18.14044689924885,5.927553679532903,17.640921524734033,5.820897563591832,17.80681976951588,5.69514818250106,17.922282440480682,5.758019436193873,17.688662136869553,4.3762856281771985,17.899019064443472,6.075604871483071,18.090114953835215,5.820669748955391,17.94654983644165,4.0785572142733795,18.655406139385242,3.6344911462279264,battery,nissan_leaf_30kwh,0,0,0,0,0,0,0,56.26438564993543,30.387987331419772,9.588070371128982,38.334178481401
H268,EV268,ev,268555602.8689815,4666.369375908011,0.9008741319669118,0.8012141231761712,5,5,28,3,5,5,0.9900464984740522,18.571767867796847,6.990423629390868,1.0000000003022555e-07,44.944077602551204,1.2802655683885629,6.8857718521359965,True,False,0,0,0,0,1,42.97625975453016,AN,230.0,0.0,50.0,227.190.28.228,10597,224.0.2.0,10000,18.289005865944258,4.3946902101895065,17.815920852760808,6.241993643893568,18.450501815302133,5.328841664275945,17.743876634294484,5.4055307396627255,18.092989893411104,7.077621906426316,17.67968207899412,4.476513629931347,17.21071647712697,5.874395870016071,17.428537567655546,4.964179681358708,17.893058758455894,6.0199228421553,17.27888260758304,5.1541198289964845,battery,tesla_s85_90kwh,0,0,0,0,0,0,0,23.894654759653747,30.123833867552772,30.501378571781046,29.669669586424167
H269,EV269,ev,224034934.6070612,7207.295415654648,0.900127101927449,0.6888562197288624,5,5,59,3,5,5,0.9900548659747483,18.629134165247578,6.6994444846770485,1.0000000015894658e-07,46.63136160579002,0.9184400992537031,6.033487855397599,True,False,0,0,0,0,1,67.8089667963987,BN,230.0,120.0,50.0,226.50.250.162,12683,224.0.2.0,10000,18.530301063600405,4.572073653563502,17.350478964497025,4.886877814946045,18.41861718170606,6.0234350007451605,18.34025519699495,6.086880668814267,18.621465076532207,5.3190182251446085,16.72568477812582,6.002941103532486,17.333330290773645,4.867332291095822,17.99274778968631,5.165383107109378,18.2545950689329,5.697706153854211,17.18971611520298,5.956258374854374,battery,ford_focus_23kwh,0,0,0,0,0,0,0,2.0820890066089404,37.69077039479493,23.391023563928034,10.190310964907445
H270,EV270,ev,292967571.50254655,6016.704611537568,0.893173247837674,0.9097164656029003,5,5,46,28,5,5,0.9900471712011691,20.340820198600017,6.948217172497992,9.999999997203855e-08,21.487736703755388,1.6368635440113957,6.198505719309165,True,False,0,0,0,0,1,78.602425175517,CN,230.0,-120.0,50.0,237.218.252.124,10583,224.0.2.0,10000,17.713378186376005,5.69310036017849,18.1348755188753,5.721462876427761,18.38573145448095,7.036271055489497,17.960323435500325,4.678170376017633,17.837822849411996,6.146424710457957,18.489184885707555,2.81565185582833,17.87201968348611,5.350526504736056,16.848682684994902,5.996469345063081,18.712936799213075,4.64994660637921,17.872538086025006,4.981843600553388,battery,chevy_volt_16kwh,0,0,0,0,0,0,0,48.520462334945854,9.66688481587201,48.61226198704307,23.972791457257472
H271,EV271,ev,305255495.4461706,4827.207142017331,0.9034589778089515,0.9239798037837158,5,5,2,7,5,5,0.9900009858620368,17.092246314424735,6.9147552346363605,1.0000000015686531e-07,36.226896527922676,0.9896533257992219,6.703016272830181,True,False,0,0,0,0,1,79.50578871227879,AN,230.0,0.0,50.0,234.2.158.216,11884,224.0.2.0,10000,18.06550576185959,6.874731816651614,18.467683967557907,5.276677317587113,18.458071505140673,7.412616341352551,17.878986702375485,6.129080494910036,17.110223342056706,6.196531179322123,18.154941283961957,6.688218358374222,18.513003450313263,5.337112037002899,18.107043393538248,6.216465766881938,18.16432665601993,5.670656123630809,17.51186585088581,3.8191387693856282,battery,ford_focus_33kwh,0,0,0,0,0,0,0,59.490358800288746,48.23871645182355,18.983999435534397,43.00827549994997
H272,EV272,ev,181234360.66268387,2937.005737901367,0.8986415074490393,0.667448270611073,5,5,41,41,5,5,0.9900732119538443,20.863712599952876,6.96030467553814,1.0000000011207703e-07,36.45701697223831,0.6718282931647852,6.350854727922348,True,False,0,0,0,0,0,59.579879268673835,BN,230.0,120.0,50.0,235.33.199.254,10452,224.0.2.0,10000,17.5826091775663,5.762946007286599,17.46847379861616,6.460261317697357,18.74564400529526,5.002607796787087,18.59711499024169,5.421667998522139,18.707817342834485,4.83778661799528,18.029016230996287,6.3089423668084175,17.522483569064246,4.2126803672899715,17.821211621969507,5.294298250107569,18.73495720218839,4.766528253424571,18.36245067404531,7.458870016085542,battery,ford_focus_33kwh,0,0,0,0,0,0,0,22.573169302756494,12.481045002556723,7.257031072573955,37.84560941423937
H273,EV273,ev,260188661.61943728,5913.134640473474,0.9025222046891092,0.8017847548676387,5,5,6,53,5,5,0.9900142540417907,17.84047803248243,6.954543742866712,1.0000000000700476e-07,19.341753337783487,0.37897258574822823,6.49174870149182,True,False,0,0,0,0,0,74.63509189552099,CN,230.0,-120.0,50.0,238.215.94.38,12438,224.0.2.0,10000,18.094181824610477,5.6642568732092915,17.718878303635286,7.450196338494662,18.61339625639015,6.319666693797301,18.33953082379073,6.27877504536692,17.59375582916626,5.353686525635312,17.480985619423627,6.151710582667612,18.425303894349312,5.389969703117592,17.72373827131386,4.770454691970866,17.95362438871357,6.250842060486262,17.335167691343003,6.289743341107632,battery,tesla_powerwall_13kwh,0,0,0,0,0,0,0,56.1543362468569,31.542939137201692,44.42741950450511,12.1327383663115
H274,EV274,ev,49752555.45558191,6631.176829999738,0.8991959763067979,0.9985505202695673,5,5,7,26,5,5,0.9900518564758476,20.32584833925919,6.943700937556789,9.999999989931377e-08,13.706662340838756,1.7513757662682317,6.295113211117101,True,False,0,0,0,0,1,33.03158574377903,AN,230.0,0.0,50.0,229.88.135.253,11288,224.0.2.0,10000,17.374912025075837,5.666986166947528,19.417437730521886,5.4943096001296885,18.421431492288768,6.043293935463788,18.063660002085687,3.787492886631368,18.427339169610132,5.995847998205544,17.501599329405604,7.388515522725745,17.624812529061344,6.574452375491172,18.402923884147942,3.9448274448670557,18.366851567082726,4.748141191433066,18.07581062650159,6.314812034794017,battery,nissan_leaf_30kwh,0,0,0,0,0,0,0,10.031782898240477,35.94640232725967,32.419900007086966,17.494453099680776
H275,EV275,ev,51032437.66211265,3998.18858917672,0.8983732794325727,0.9519474976691873,5,5,32,24,5,5,0.990005713574797,20.06478579315089,6.871402963751648,1.0000000007895615e-07,45.2614855819164,1.833587210917013,6.521741019931291,True,False,0,0,0,0,1,49.21350568228752,BN,230.0,120.0,50.0,229.70.85.245,12927,224.0.2.0,10000,18.1031418081299,5.765402530462443,18.444800607823012,4.709691315455236,18.180229236150282,6.4995189015084955,17.58483106520485,5.567266437773711,18.401702433300773,6.6198710548511865,18.160401572117088,6.939401871566284,18.758015832478684,6.591540445047774,18.44920443230512,6.751296913329365,18.20022559773617,6.5680559144328265,18.242706473700427,7.343984003164515,battery,tesla_s60_60kwh,0,0,0,0,0,0,0,55.69459195993094,48.304037264921156,4.276532019017322,17.404462712617963
H276,EV276,ev,277567627.41754115,5182.491388540033,0.8956823211483419,0.8030291082788651,5,5,6,29,5,5,0.990085549231353,20.271849454167818,6.9707411052068196,1.0000000004128793e-07,27.59328179838228,1.3518526330195462,6.892733928959935,True,False,1,0,0,0,1,26.577715292893743,CN,230.0,-120.0,50.0,230.221.116.115,10126,224.0.2.0,10000,18.779467828633937,5.909172495892525,18.941324986761014,6.404259288499954,17.805700214642222,5.833526359703876,18.211983390452218,7.200530315738672,18.3575727229193,5.52336619806625,18.66152274889868,4.936150793736321,16.76841525571929,5.933176295874826,17.410948236814686,5.2764146042786235,17.161217021022985,6.4261696546131155,18.338099587757203,6.197708828080245,battery,chevy_volt_16kwh,0,0,0,0,0,0,0,14.588366106568294,56.81740810117115,17.310479605364133,42.487606232285955
