house,name,with_dr,cop,heating_setpoint,cooling_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,floor_area,ceiling_height,heating_power_thermal,cooling_power_thermal,heating_power,cooling_power,ventilation_power,standby_power,min_heatingtime,min_coolingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,mass_change,volume,air_part,material_part,Ua,U,Um,Ca,Cm,Cp,mass_fraction_external_heat,mass_fraction_internal_heat,schedule,schedule_skew,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,priority,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H268,AC268,True,3.51323339208914,20.000013075741677,20.000341673963042,0.999594101282661,24.000804195280423,16.00043235830077,21.480488201975213,18.05995619707515,22.361106339465795,0,0,0,0,1,31.901016770748935,2.4,4600.0,3300.0,1300.0,900.0,0,0,32.30384984650254,48.298139805917344,98,112,5,5,2.190021018390507,76.56244024979745,0.6100000000000001,0.3899999999999999,43.281134666854406,43.281134666854406,216.40567333427202,5755440.3531789435,37443627028.56593,1006.0,0.5014028103656818,0.44910010305247644,P5,-150,AN,230.0,0.0,50.0,236.6.5.107,12699,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,54.97995349163562,P5,0,0,0,0,0,0,0,27.253378984186824,42.46589033356835,5,5
H269,AC269,True,3.511739886351023,20.00000636157928,19.99971984361894,0.9987204138524525,23.99975903475679,16.000135988733184,18.27274613612871,21.105076376220065,21.80998120994882,0,0,0,0,0,46.23772712276666,2.4,6700.0,4800.0,1900.0,1400.0,0,0,57.26730616835244,57.003641988791266,117,12,5,5,3.7238788691139337,110.97054509463997,0.53,0.47,61.32897753106143,61.32897753106143,306.6448876553072,7247972.622708086,65403819867.878914,1006.0,0.5447938230500254,0.5434304098589235,P2,679,BN,230.0,120.0,50.0,236.88.49.109,10764,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,76.22586535732529,P5,0,0,0,0,0,0,0,37.112006078255945,33.12239003732575,5,5
H270,AC270,True,3.5035362992884114,20.001607143534418,20.00064878489702,0.9986358719905536,24.00035588498551,15.999166986841928,21.585936145429002,19.10264673950154,22.748894285300487,0,0,0,0,0,10.211794599816004,2.4,1500.0,1100.0,400.0,300.0,0,0,30.701790588165714,45.74617239219707,107,28,5,5,1.6335277026136223,24.50830703955841,0.6400000000000001,0.3599999999999999,16.119265175959818,16.119265175959818,80.59632587979908,1932975.0208242661,11064030129.938246,1006.0,0.4613592718005717,0.47060489057703253,P3,207,CN,230.0,-120.0,50.0,237.31.4.35,11549,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,46.53649048110239,P5,0,0,0,0,0,0,0,48.785376651923535,53.82180560092969,5,5
H271,AC271,True,3.5304562239553916,19.999699433940002,19.997563085514315,1.0002796064763484,23.999256709962147,15.998253407669639,20.88717156641394,20.24335086130598,22.755008933330522,0,0,0,0,1,46.478265059234,2.4,6700.0,4800.0,1900.0,1400.0,0,0,44.83535095656015,40.69674339849938,12,102,5,5,3.0769918396885307,111.54783614216159,0.52,0.48,57.758382217872494,57.758382217872494,288.7919110893625,7148212.407743537,67142873530.6899,1006.0,0.4954706646868146,0.45144914806074005,P3,-481,AN,230.0,0.0,50.0,224.144.150.238,10182,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,75.73140413588399,P3,0,0,0,0,0,0,0,20.383353595625195,34.05470471876797,5,5
H272,AC272,True,3.5239535877044594,20.000594088222293,20.000070423567454,1.0003818070587562,24.000419713086853,15.999272639495683,20.027311209948806,18.603984962162095,21.8342532593029,0,0,0,0,0,31.316000112703627,2.4,4500.0,3200.0,1300.0,900.0,0,0,47.806177899208755,52.114070045806216,43,17,5,5,1.1055343824291965,75.1584002704887,0.6700000000000002,0.32999999999999985,42.264012423825754,42.264012423825754,211.32006211912878,6205621.536979496,31102049199.933617,1006.0,0.5011818968666925,0.5056381084654847,P4,-467,BN,230.0,120.0,50.0,228.192.228.215,11800,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,21.695247501273936,P3,0,0,0,0,0,0,0,46.23795235646233,34.26605286592177,5,5
H273,AC273,True,3.4731695458267584,20.000399372810545,19.999367077713945,1.0000355998474646,23.99853680688053,16.000600924295718,18.01763694000648,19.082670159215446,22.702499421538487,0,0,0,0,0,46.51143522259463,2.4,6700.0,4800.0,1900.0,1400.0,0,0,59.09963596360131,44.45801505575369,74,78,5,5,2.5215185193290726,111.62744453422711,0.7000000000000002,0.2999999999999998,60.75755658409691,60.75755658409691,303.7877829204846,9629460.986328937,41994244633.776215,1006.0,0.5004329146874618,0.5033758777874343,P5,691,CN,230.0,-120.0,50.0,236.197.173.45,10757,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,22.91375882883707,P5,0,0,0,0,0,0,0,24.134215868096284,39.59216005542382,5,5
H274,AC274,True,3.4890808934616704,19.999131658508635,20.00045266908145,0.9999112444660732,23.999159933963657,16.00054046953059,20.796320861135563,18.983784446764265,22.445405183223382,0,0,0,0,0,27.303561808196157,2.4,3900.0,2800.0,1100.0,800.0,0,0,30.173009082750152,42.222519270604636,81,13,5,5,1.4887905516213253,65.52854833967078,0.9000000000000004,0.09999999999999964,40.230797885843934,40.230797885843934,201.15398942921968,7267850.944778018,8217279961.794686,1006.0,0.4511809056561578,0.4914453924633779,P1,-59,AN,230.0,0.0,50.0,229.241.83.169,12492,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,46.55352237500982,P5,0,0,0,0,0,0,0,15.363088831713238,38.358229930298876,5,5
H275,AC275,True,3.5167382012636548,20.00079258355749,20.000308996653818,0.9996713896957703,24.0005264932772,16.00083301628523,19.454197696688993,18.779819576175473,21.71388976572966,0,0,0,0,1,33.74723153926506,2.4,4900.0,3500.0,1400.0,1000.0,0,0,36.83991606606018,32.099803819346285,5,114,5,5,3.716374900304059,80.99335569423614,0.7300000000000002,0.2699999999999998,44.69338260280073,44.69338260280073,223.46691301400367,7286269.126308814,27422730370.954453,1006.0,0.45330025257839013,0.531754668478983,P4,536,BN,230.0,120.0,50.0,235.184.250.192,12560,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,68.60132254946268,P5,0,0,0,0,0,0,0,21.79654356145565,37.91843065679704,5,5
H276,AC276,True,3.495931613246183,20.00048416214936,19.999180411374663,0.99964349905436,23.99773798926611,15.997708762789367,21.422991741444793,21.105350499330363,22.159813608505708,0,0,0,0,0,13.87739092818305,2.4,2000.0,1400.0,600.0,400.0,0,0,41.52338326797263,37.13619513332486,43,90,5,5,1.0716479918341533,33.30573822763932,0.6300000000000001,0.3699999999999999,20.801214353295148,20.801214353295148,104.00607176647574,2585785.9364238996,15453196422.860086,1006.0,0.4757013489456456,0.49469513912817265,P5,678,CN,230.0,-120.0,50.0,229.229.42.186,12573,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,30.69214093635329,P5,0,0,0,0,0,0,0,30.389758511450687,37.51425693493729,5,5
H277,AC277,True,3.503399219289964,20.001074127655706,20.00071752546099,1.0000109551604965,24.00051882798309,16.000399255168816,19.199244698100074,19.504250008312386,21.510581461320637,0,0,0,0,0,17.521629350418213,2.4,2500.0,1800.0,700.0,500.0,0,0,57.865111746013966,49.65907824726015,103,9,5,5,1.5908571712514374,42.051910441003706,0.5800000000000001,0.41999999999999993,24.05781676286595,24.05781676286595,120.28908381432976,3005707.2556393174,22147900191.067825,1006.0,0.43931361107635103,0.529526431405731,P4,-140,AN,230.0,0.0,50.0,232.189.146.79,12748,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,79.29179078502384,P5,0,0,0,0,0,0,0,7.979822681598858,38.42904254285394,5,5
H278,AC278,True,3.5058587255816325,20.00013084826751,20.000743538397522,1.0015909351528265,23.99974710268393,15.998890823411415,18.439274963841623,21.386352974586227,22.12271014409556,0,0,0,0,1,24.12764664318588,2.4,3500.0,2500.0,1000.0,700.0,0,0,39.505189042711464,48.45245890596476,116,33,5,5,2.2064440106836827,57.90635194364611,0.6900000000000002,0.30999999999999983,38.01441719981522,38.01441719981522,190.0720859990761,4923888.973051016,22510515254.57298,1006.0,0.47525393080725614,0.4826513528594053,P3,-510,BN,230.0,120.0,50.0,238.51.234.217,11383,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,24.698314685705135,P2,0,0,0,0,0,0,0,46.848373374115276,34.23011893637579,5,5
H279,AC279,True,3.5043936974492116,20.000889231871458,19.999881689499773,1.0009641221981553,23.999456825980296,15.999729428978872,21.54702996112591,18.354993626032034,21.386996542067052,0,0,0,0,0,17.95721729932639,2.4,2600.0,1900.0,700.0,500.0,0,0,43.69475829959413,34.67601826015632,10,31,5,5,1.8212596215249528,43.09732151838334,0.6400000000000001,0.3599999999999999,24.930044907723996,24.930044907723996,124.65022453861998,3399094.267303097,19455854826.25897,1006.0,0.5953988239133646,0.5216667212094469,P3,603,CN,230.0,-120.0,50.0,228.19.125.114,10617,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,25.042307788055247,P2,0,0,0,0,0,0,0,29.86632261631807,30.406977426497548,5,5
H280,AC280,True,3.5124383567508635,20.000434789666155,20.00015349125742,1.0008697372463897,24.001679007170438,16.00102614389591,19.490721051454166,21.728457595528532,21.053230850824118,0,0,0,0,0,56.60126401970028,2.4,8200.0,5900.0,2300.0,1700.0,0,0,33.980167609659574,33.62646819944608,46,76,5,5,3.9916758242139205,135.84303364728066,0.9100000000000004,0.08999999999999964,76.66358832548585,76.66358832548585,383.31794162742926,15233921.708930306,15331244777.432035,1006.0,0.47148032496970277,0.5020103486218636,P3,4,AN,230.0,0.0,50.0,233.246.61.67,12737,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,57.284957782707664,P4,0,0,0,0,0,0,0,32.936579962262016,38.49270238726568,5,5
H281,AC281,True,3.5049756526344753,19.999208022191095,19.999269940023886,0.9999274316195381,24.000510227796838,15.99891358653219,21.01515471806762,21.333072469473752,21.95467228198675,0,0,0,0,1,9.0,2.4,1300.0,900.0,400.0,300.0,0,0,49.0686201836981,51.75537929732075,113,46,5,5,2.8565357524933086,21.599999999999998,0.7600000000000002,0.23999999999999977,14.26106129853122,14.26106129853122,71.3053064926561,2023020.5702954081,6500735999.999993,1006.0,0.3903654607990945,0.5478661967701204,P3,727,BN,230.0,120.0,50.0,225.34.225.91,10579,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,60.62888409456728,P1,0,0,0,0,0,0,0,10.243028621268767,52.901930189503744,5,5
H282,AC282,True,3.5150416547939636,19.999861654245247,19.997972850732573,0.9992799659832261,24.000131393150514,16.00032141208549,19.26809437615302,19.615397627378645,22.8564350343554,0,0,0,0,0,17.63684594155668,2.4,2500.0,1800.0,700.0,500.0,0,0,38.98838196589611,51.93129205071039,102,98,5,5,1.5959018634942648,42.32843025973603,0.8200000000000003,0.17999999999999972,26.53101785273442,26.53101785273442,132.6550892636721,4277391.191610849,9554373278.227602,1006.0,0.48022702691614516,0.4899864770651628,P4,-447,CN,230.0,-120.0,50.0,224.184.74.145,12050,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,69.83552416460296,P3,0,0,0,0,0,0,0,29.39149271563145,56.61249750345952,5,5
H283,AC283,True,3.504811834465902,19.998453355638976,19.998412882151978,0.9994412094885773,23.997785914534678,15.999934923686709,20.925370796073487,18.467286943256035,21.108939191507492,0,0,0,0,0,43.94815070598973,2.4,6300.0,4500.0,1800.0,1300.0,0,0,40.38175744467529,59.402283863811604,18,42,5,5,1.407452699938045,105.47556169437536,0.5,0.5,55.34848053725496,55.34848053725496,276.7424026862748,6499123.750340634,66133177182.373344,1006.0,0.4544892745895508,0.44395401974294396,P4,794,AN,230.0,0.0,50.0,227.178.34.119,11923,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,41.315889406621416,P2,0,0,0,0,0,0,0,12.863276507351518,40.968777606811415,5,5
H284,AC284,True,3.5149751784084233,20.000892178893785,19.99867533641596,0.9994720608989501,23.9999209644027,15.999656961304227,19.94658614000724,18.22162677231128,22.515456789535854,0,0,0,0,0,52.04026762611166,2.4,7500.0,5400.0,2100.0,1500.0,0,0,49.40479929313213,34.50107329628408,54,115,5,5,2.967110390846142,124.89664230266797,0.8600000000000003,0.13999999999999968,70.5204870320809,70.5204870320809,352.60243516040447,13236774.477561373,21926854522.65634,1006.0,0.49655131015305,0.49870708140838527,P3,557,BN,230.0,120.0,50.0,224.221.101.79,11583,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,74.62755126597185,P4,0,0,0,0,0,0,0,57.82804675661722,47.11659201565648,5,5
H285,AC285,True,3.4984978545298184,19.999145969253195,20.001488161154043,0.998802300597327,23.999310562832072,15.998962859711783,20.98331055816088,18.41334123279753,22.19706562872596,0,0,0,0,0,50.213128316794815,2.4,7200.0,5100.0,2100.0,1500.0,0,0,31.142040369572996,42.087687753554455,59,67,5,5,1.260601488224294,120.51150796030755,0.7500000000000002,0.24999999999999978,65.61128908396566,65.61128908396566,328.05644541982826,11138398.189008638,37780357745.55638,1006.0,0.44980085776109285,0.4815486694810589,P4,-462,CN,230.0,-120.0,50.0,233.196.231.219,12936,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,36.32108995068178,P2,0,0,0,0,0,0,0,59.863519941617284,52.58220693337366,5,5
H286,AC286,True,3.5191678457286075,19.999563878087827,19.998267135871366,1.0003108260956692,23.99995201342066,16.000868759974292,20.892359290126798,20.676871926781153,21.185783403893122,0,0,0,0,1,33.99437491954517,2.4,4900.0,3500.0,1400.0,1000.0,0,0,47.09428111623649,44.38467122123543,96,57,5,5,3.4174175467298102,81.5864998069084,0.7400000000000002,0.2599999999999998,44.36789287559268,44.36789287559268,221.8394643779634,7440172.018284343,26600462397.0444,1006.0,0.4248763645463035,0.551062178683979,P3,541,AN,230.0,0.0,50.0,234.199.60.176,10646,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,65.28737516043248,P2,0,0,0,0,0,0,0,28.418025111498988,49.1577959838279,5,5
H287,AC287,True,3.5044465083775544,20.000036584312166,19.99994028438791,0.9999090889957963,23.99921400875498,16.000967455290038,21.758346126504506,21.8211728101904,21.044534479631043,0,0,0,0,1,15.935340088642926,2.4,2300.0,1600.0,700.0,500.0,0,0,38.279038691196305,52.897250860832095,116,13,5,5,3.787081176246656,38.24481621274302,0.6200000000000001,0.3799999999999999,21.860445243868444,21.860445243868444,109.30222621934222,2922114.4579336504,18224419821.696297,1006.0,0.5400186565507583,0.4936945381398774,P4,-453,BN,230.0,120.0,50.0,237.3.182.222,11851,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,59.25420699987343,P2,0,0,0,0,0,0,0,5.7360411967988405,45.0050314998311,5,5
H288,AC288,True,3.516746838022884,20.00189929044428,19.9994814747869,1.0006070311466064,24.001619648852177,15.999405762211982,21.308400563355928,18.87076518512053,21.90200817214261,0,0,0,0,0,72.0,2.4,10400.0,7400.0,3000.0,2100.0,0,0,34.96361798444178,35.83329779556671,25,88,5,5,2.055228437411739,172.79999999999998,0.6000000000000001,0.3999999999999999,90.03183160329928,90.03183160329928,450.1591580164964,12776972.022918366,86676479999.99998,1006.0,0.5068920664349401,0.5535915739979252,P3,-424,CN,230.0,-120.0,50.0,228.202.142.32,11331,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,35.94296543114214,P4,0,0,0,0,0,0,0,7.725832329708964,47.114664775774386,5,5
H289,AC289,True,3.497841314028002,20.001207810237982,19.99764239773883,0.9985461634115638,24.00009981624991,15.999718867160507,20.32260159597942,21.758921628831054,21.29662591089731,0,0,0,0,1,22.674020543282747,2.4,3300.0,2400.0,900.0,700.0,0,0,43.18831833331096,53.1792340559157,83,23,5,5,3.2095323428763325,54.41764930387859,0.8000000000000003,0.19999999999999973,30.181604069269653,30.181604069269653,150.90802034634828,5364913.446825927,13647946445.412733,1006.0,0.5226186623346722,0.5610351155909981,P4,389,AN,230.0,0.0,50.0,231.174.166.237,10058,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,24.99206525460552,P1,0,0,0,0,0,0,0,32.14483598164977,51.06425406854741,5,5
H290,AC290,True,3.4984175035799203,20.00104961743448,19.999138141803368,1.0004149167183816,23.998710086700584,16.000248153660213,21.80497389246295,21.83268719793482,22.51104001666564,0,0,0,0,1,40.5337568900624,2.4,5800.0,4100.0,1700.0,1200.0,0,0,59.207278638442816,59.08820522754506,86,24,5,5,1.8596695822821374,97.28101653614975,0.6200000000000001,0.3799999999999999,51.13663280332931,51.13663280332931,255.68316401664657,7432805.097597757,46356349999.806076,1006.0,0.511385402434467,0.4186888183647094,P1,830,BN,230.0,120.0,50.0,229.173.237.6,10650,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,60.81584564810949,P5,0,0,0,0,0,0,0,19.444848585591892,47.958109743348814,5,5
H291,AC291,True,3.5040456101437587,19.998209609240764,19.999460178817554,1.0016955225292747,24.000702115637157,16.000517427250248,18.377876565713372,19.505351080410186,22.14278689108431,0,0,0,0,0,43.376069900902664,2.4,6200.0,4400.0,1800.0,1300.0,0,0,48.22556655057491,58.990525195344205,64,16,5,5,2.220591488770567,104.10256776216639,0.8100000000000003,0.18999999999999972,56.58349596803463,56.58349596803463,282.91747984017314,10391528.092274718,24803477795.01373,1006.0,0.5197515552324805,0.4945578043404968,P3,210,CN,230.0,-120.0,50.0,227.10.96.66,11193,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,70.27544330998455,P3,0,0,0,0,0,0,0,51.54639196598726,33.60078734887381,5,5
H292,AC292,True,3.484304780817941,19.999796418825763,19.999643299416274,1.001360170258861,24.000258755194217,15.998226835430437,18.30838816150811,20.34417355223821,21.519274129294296,0,0,0,0,0,55.15838261153375,2.4,7900.0,5600.0,2300.0,1600.0,0,0,43.359983506837935,40.177973645726624,6,117,5,5,2.047833277742511,132.380118267681,0.8800000000000003,0.11999999999999966,70.37710526274572,70.37710526274572,351.8855263137286,14356163.381531358,19920560196.92058,1006.0,0.5874995340577281,0.5207771929251315,P2,-301,AN,230.0,0.0,50.0,227.61.217.25,10772,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,48.08478170842214,P2,0,0,0,0,0,0,0,58.489786324562964,44.914889650925545,5,5
H293,AC293,True,3.5035593221106494,19.99899804859704,19.999354233086652,1.000991579733297,24.00076516120401,15.999860909393178,20.905121898395798,19.263469359358616,22.006554127695637,0,0,0,0,0,40.92889119027212,2.4,5900.0,4200.0,1700.0,1200.0,0,0,48.97300923013721,39.28269210328433,42,113,5,5,3.5382153232511078,98.22933885665309,0.7800000000000002,0.21999999999999975,52.93098410054878,52.93098410054878,264.6549205027439,9442103.985657364,27099510003.773422,1006.0,0.47165195816796046,0.4209635852007503,P1,-468,BN,230.0,120.0,50.0,227.134.42.64,11054,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,66.93616987056166,P5,0,0,0,0,0,0,0,14.531445231280228,32.151177232864214,5,5
H294,AC294,True,3.50902945934843,20.00071320441409,20.00077904370533,0.999842021534875,24.000346370328604,15.999011424968245,20.40713687343561,19.117192924570897,21.643242713461724,0,0,0,0,0,53.11538681798048,2.4,7600.0,5400.0,2200.0,1500.0,0,0,38.07424309614637,57.19971165843642,26,45,5,5,2.2114903587742876,127.47692836315315,0.8800000000000003,0.11999999999999966,68.94873841811928,68.94873841811928,344.74369209059637,13824429.490663076,19182728180.08723,1006.0,0.5776986591760067,0.5758906709998608,P5,686,CN,230.0,-120.0,50.0,236.4.135.205,11373,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,69.20000018740029,P4,0,0,0,0,0,0,0,11.428243107654088,53.19732799372677,5,5
H295,AC295,True,3.4840730952980756,20.000376962982795,20.0004713037018,1.0012215128565105,23.999213986474025,15.998977653154228,19.892254570997153,20.5813987203213,22.10700316482702,0,0,0,0,0,22.193844356842497,2.4,3200.0,2300.0,900.0,700.0,0,0,35.24314150552388,54.51590599844283,19,65,5,5,1.9450316992028145,53.26522645642199,0.8300000000000003,0.1699999999999997,31.052594068221538,31.052594068221538,155.2629703411077,5448222.374897141,11355080975.980022,1006.0,0.5081162963893484,0.5027452127483263,P5,67,AN,230.0,0.0,50.0,232.76.88.4,12640,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,69.16283303105496,P2,0,0,0,0,0,0,0,46.62862811533008,45.07597695487422,5,5
H296,AC296,True,3.49008202531752,20.00034549034943,20.000434473752662,1.0012117750710134,24.000537627105782,16.000088509165817,18.16648282078324,18.549140081791723,21.073670307591787,0,0,0,0,0,27.389478324218757,2.4,3900.0,2800.0,1100.0,800.0,0,0,35.42700916490824,50.540046465740716,116,101,5,5,1.883365479537299,65.73474797812501,0.8500000000000003,0.1499999999999997,35.92556042142283,35.92556042142283,179.62780210711415,6885680.753014847,12364706094.685287,1006.0,0.4710496909020033,0.45827338473855433,P5,-506,BN,230.0,120.0,50.0,227.160.28.174,10314,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,25.451254129526948,P1,0,0,0,0,0,0,0,5.556122918987382,30.2930152022875,5,5
H297,AC297,True,3.5028377432252755,20.00049062530206,20.000096461907106,1.0012636592827258,24.000722216174406,16.001533617444814,21.322565052001384,20.778069751041066,22.19188171645243,0,0,0,0,0,48.60288861203124,2.4,7000.0,5000.0,2000.0,1400.0,0,0,52.17587512760878,56.705146598824925,71,2,5,5,1.7382178456305948,116.64693266887497,0.5800000000000001,0.41999999999999993,60.8113648120606,60.8113648120606,304.05682406030303,8337469.765203371,61435606498.04305,1006.0,0.47381284814159347,0.4742487450210113,P4,-327,CN,230.0,-120.0,50.0,233.254.246.214,12759,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,76.14477055571066,P4,0,0,0,0,0,0,0,20.273907120620244,30.06958127994619,5,5
