house,name,with_dr,cop,heating_setpoint,cooling_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,p_status,a_status,p_demand,a_demand,mode,d_priority,priority,floor_area,ceiling_height,heating_power_thermal,cooling_power_thermal,heating_power,cooling_power,ventilation_power,standby_power,min_heatingtime,min_coolingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,mass_change,volume,air_part,material_part,Ua,Um,Ca,Cm,Cp,mass_fraction_external_heat,mass_fraction_internal_heat,schedule_skew,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,min_cycletime,min_chargingtime,min_dischargingtime
H261,AC261,True,3.9937867997232575,21.92983016134374,21.86641974289861,0.4,22.36641974289861,21.42983016134374,23.41607673021617,22.54814340096244,22.022825189072616,0,1,0,0,0,18,6.549999999999903,138.6266538890521,2.4,20000.0,-15000.0,5007.778582819159,-3755.8339371143693,13.862665388905212,1.8056463683788688,120,60,15,63,5,5,2.2790337308250153,332.70396933372507,0.5700000000000001,0.42999999999999994,178.15180300656576,890.7590150328288,23370784.0989403,179400634344.13123,1006.0,0.41172114112186065,0.5862057050465279,-1.3639019342833907,AN,230.0,0.0,50.0,234.229.35.171,10225,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_7,0,0,0,0,0,0,0,120,5,5
H262,AC262,True,3.9978542053860915,22.99443314892016,22.07992992573123,0.1,22.57992992573123,22.49443314892016,21.5190197552866,22.46672812978471,22.29887474941962,0,1,0,0,1,18,8.229999999999867,141.442782959497,2.4,20400.0,-15300.0,5102.737356583987,-3827.05301743799,14.144278295949702,1.8057826434405055,120,120,68,92,5,5,3.7676833002088763,339.46267910279283,0.8900000000000003,0.10999999999999965,183.57767866562597,917.8883933281298,37232524.72061953,46825481955.439095,1006.0,0.4822492700159301,0.539083319847636,0.09333153891790817,BN,230.0,120.0,50.0,226.51.44.40,12461,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_19,0,0,0,0,0,0,0,120,5,5
H263,AC263,True,4.014799395701359,22.005099396849847,21.29163758526394,0.30000000000000004,21.79163758526394,21.505099396849847,22.71984799258705,20.52717559605101,22.314444944179495,0,1,0,0,1,18,5.909999999999917,68.55385795076778,2.4,9900.0,-7400.0,2465.8766290041585,-1843.1805105687652,6.855385795076778,1.7964120555377356,60,120,84,11,5,5,3.2192867499615976,164.52925908184267,0.6600000000000001,0.33999999999999986,94.37015861828941,471.85079309144703,13382200.20773804,70148694902.13441,1006.0,0.5337772861192245,0.5102449105348945,0.4621626075236216,CN,230.0,-120.0,50.0,229.35.141.214,11270,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_7,0,0,0,0,0,0,0,120,5,5
H264,AC264,True,3.9944219678550197,22.417960856261256,21.669953410139676,0.2,22.169953410139676,21.917960856261256,21.84194937191764,20.94141715547377,21.304423609408783,0,1,0,0,1,18,2.3899999999999917,156.02885737447423,2.4,22500.0,-16900.0,5632.855061650475,-4230.900024084135,15.602885737447423,1.7983897828215871,120,60,80,61,5,5,3.055019500864603,374.46925769873815,0.8500000000000003,0.1499999999999997,202.8146587913263,1014.0732939566316,39226137.01524593,70437667373.1325,1006.0,0.4778316894807082,0.5205716884545895,1.26654601525539,AN,230.0,0.0,50.0,224.208.18.202,11283,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_7,0,0,0,0,0,0,0,60,5,5
H265,AC265,True,4.0036327400396,21.927542343057823,22.109531271219684,0.4,22.609531271219684,21.427542343057823,20.412721678437613,20.3201414445011,21.876799539451568,0,0,0,0,1,18,7.269999999999888,104.43644304481876,2.4,15000.0,-11300.0,3746.5973964064533,-2822.4367052928615,10.443644304481877,1.7982145456217826,60,120,24,86,5,5,2.4289036432328364,250.647463307565,0.6500000000000001,0.34999999999999987,141.50848051038355,707.5424025519178,20077845.85928005,110009171645.69023,1006.0,0.4477827437498394,0.4988976944405611,0.41596157700728165,BN,230.0,120.0,50.0,236.99.173.221,12332,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_19,0,0,0,0,0,0,0,60,5,5
H266,AC266,True,4.006293489440295,22.902191105321897,22.129202171956383,0.1,22.629202171956383,22.402191105321897,21.236832073216334,20.93203819979917,21.852524022071567,1,1,0,0,1,18,5.819999999999919,129.69036355260752,2.4,18700.0,-14000.0,4667.656039001903,-3494.501847381104,12.969036355260753,1.8035796898711374,60,60,78,72,5,5,1.2556392361266169,311.25687252625806,0.9400000000000004,0.05999999999999961,167.39431632488842,836.9715816244421,36056805.603506364,23418967088.8755,1006.0,0.4662491921075378,0.5091063698737243,-0.3196417668804431,CN,230.0,-120.0,50.0,227.161.170.186,11274,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_9,0,0,0,0,0,0,0,120,5,5
H267,AC267,True,4.018056149774551,21.29077444496523,21.653209427220595,0.30000000000000004,22.153209427220595,20.79077444496523,22.200868422069703,19.823247801640125,21.238051973962513,1,1,0,0,1,18,7.999999999999872,86.13578156994663,2.4,12400.0,-9300.0,3086.069367322244,-2314.5520254916833,8.613578156994663,1.7907211087505759,60,60,16,30,5,5,2.6968215415806247,206.7258757678719,0.8700000000000003,0.12999999999999967,112.01343803125636,560.0671901562818,22164326.47117853,33700452267.67839,1006.0,0.5893830298314758,0.44954034757421096,-0.49457513174278056,AN,230.0,0.0,50.0,235.135.117.252,11679,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_9,0,0,0,0,0,0,0,60,5,5
H268,AC268,True,4.006420367803808,21.678571985174983,21.878545251243242,0.2,22.378545251243242,21.178571985174983,20.70264806189366,21.979713712164603,23.147423990003237,1,0,0,0,1,18,8.639999999999858,153.06786091700624,2.4,22000.0,-16500.0,5491.186141323383,-4118.389605992536,15.306786091700625,1.8021867415864705,60,60,40,49,5,5,1.0819502941451375,367.36286620081495,0.8900000000000003,0.10999999999999965,189.09351992088418,945.4675996044209,40292638.45265798,50674033763.74025,1006.0,0.5461848339006389,0.4707369861251194,1.124100959845521,BN,230.0,120.0,50.0,229.134.62.38,10437,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_9,0,0,0,0,0,0,0,60,5,5
H269,AC269,True,3.9934035218694857,22.02188066343141,21.246516396332883,0.2,21.746516396332883,21.52188066343141,20.91118718026932,22.347017499935312,21.78177861480076,0,0,0,0,1,18,8.369999999999864,59.29807079311443,2.4,8500.0,-6400.0,2128.510167692941,-1602.642949792332,5.929807079311443,1.8041091969270824,60,60,69,89,5,5,3.3515834293139926,142.31536990347462,0.6600000000000001,0.33999999999999986,82.70085946696759,413.50429733483793,11575404.784016147,60677581112.04541,1006.0,0.5413465232784378,0.4984297392957068,0.5941921844254751,CN,230.0,-120.0,50.0,232.129.108.52,11181,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_17,0,0,0,0,0,0,0,60,5,5
H270,AC270,True,4.009109284613722,22.15506042255506,22.127349362762033,0.4,22.627349362762033,21.65506042255506,23.03462391539163,21.315812253724886,21.850190621701216,1,1,0,0,0,18,3.4399999999999693,71.54713025366526,2.4,10300.0,-7700.0,2569.1492221301232,-1920.6261175147524,7.154713025366526,1.8065491392248798,120,60,90,55,5,5,1.6405504780839144,171.71311260879662,0.54,0.45999999999999996,95.14876944259287,475.74384721296434,11427143.098179905,99050991877.25822,1006.0,0.5711476934131559,0.5256343154152302,-0.3863629933806077,AN,230.0,0.0,50.0,226.67.104.198,12653,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_19,0,0,0,0,0,0,0,60,5,5
H271,AC271,True,3.9903928051809534,22.00668636896184,21.141546862372813,0.2,21.641546862372813,21.50668636896184,21.108169201635217,21.306157681396837,22.019229879218795,1,1,0,0,0,18,2.45999999999999,126.13908055842407,2.4,18200.0,-13600.0,4560.954494597601,-3408.185776182823,12.613908055842408,1.8036395095193494,60,120,112,8,5,5,3.00216214235828,302.73379334021774,0.53,0.47,160.4156322183101,802.0781610915504,19773211.777221024,178425243118.85754,1006.0,0.44434315900279925,0.566847918816903,-0.0492749350644227,BN,230.0,120.0,50.0,233.40.201.18,12188,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_17,0,0,0,0,0,0,0,120,5,5
H272,AC272,True,3.991741129590245,22.403818907008205,21.860638430412763,0.30000000000000004,22.360638430412763,21.903818907008205,24.52471016505607,21.547237401741715,22.108354803871453,1,0,0,0,1,18,7.309999999999887,141.70400482434553,2.4,20400.0,-15300.0,5110.551846355345,-3832.9138847665095,14.170400482434554,1.7958083922913297,60,60,69,60,5,5,2.1066779542180716,340.08961157842924,0.9000000000000004,0.09999999999999964,179.62131358716525,898.1065679358262,37720402.73714121,42647237291.93488,1006.0,0.496990217289826,0.48257053022116697,-0.34091503740697426,CN,230.0,-120.0,50.0,224.145.122.126,12864,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_17,0,0,0,0,0,0,0,60,5,5
H273,AC273,True,3.996575722067635,22.22642770844901,21.861860361325885,0.1,22.361860361325885,21.72642770844901,22.02332812695318,21.006374878884483,22.28628237806652,0,0,0,0,1,18,3.5699999999999665,124.45606797172785,2.4,17900.0,-13400.0,4478.834193272686,-3352.8702899359773,12.445606797172786,1.7998634284941268,120,60,94,81,5,5,2.5624528462425817,298.6945631321468,0.8000000000000003,0.19999999999999973,164.11742155179437,820.5871077589718,29448131.92537895,74912596433.54231,1006.0,0.508526142821895,0.5456575119689074,-1.0443384954247084,AN,230.0,0.0,50.0,228.42.118.83,12806,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_19,0,0,0,0,0,0,0,60,5,5
H274,AC274,True,4.008903530652041,21.665249801016735,22.128238573405767,0.2,22.628238573405767,21.165249801016735,22.91216614233014,21.836728291247855,20.9667732832501,1,1,0,0,0,18,2.4899999999999896,127.99858230373299,2.4,18400.0,-13800.0,4589.783680079544,-3442.337760059658,12.7998582303733,1.800557649179846,60,60,104,76,5,5,3.803253147926507,307.19659752895916,0.54,0.45999999999999996,162.5580905341977,812.7904526709885,20443281.38896926,177203285318.6048,1006.0,0.5683992060714447,0.5322795784006413,-0.8858867328436104,BN,230.0,120.0,50.0,226.38.139.165,10234,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_17,0,0,0,0,0,0,0,120,5,5
H275,AC275,True,3.9933100494142586,22.602898121796255,21.822982645834777,0.1,22.322982645834777,22.102898121796255,22.58400660877799,21.40613302588895,21.95190370199009,1,0,0,0,0,18,5.219999999999931,77.2763505184938,2.4,11100.0,-8300.0,2779.648928494334,-2078.4762258110786,7.72763505184938,1.8083449666890787,60,120,63,90,5,5,1.3401700338998,185.4632412443851,0.55,0.44999999999999996,103.91895838465973,519.5947919232987,12570743.94831394,104656907034.20653,1006.0,0.5128555669780375,0.5301282477622622,0.658892828785289,CN,230.0,-120.0,50.0,226.178.219.23,10373,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_9,0,0,0,0,0,0,0,60,5,5
H276,AC276,True,4.00875771189722,22.687338317696046,21.77267032392321,0.2,22.27267032392321,22.187338317696046,20.788868638701643,20.066710086399745,22.126217397902693,0,0,0,0,0,18,2.569999999999988,96.19446517386234,2.4,13900.0,-10400.0,3467.408359140159,-2594.319923385443,9.619446517386235,1.792562894092475,60,120,36,28,5,5,2.2595791881750897,230.8667164172696,0.8900000000000003,0.10999999999999965,123.86787677013416,619.3393838506709,25321636.973151226,31845754862.59807,1006.0,0.5096447838552767,0.5081434106705216,-0.8070415026148644,AN,230.0,0.0,50.0,229.237.150.195,10725,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_7,0,0,0,0,0,0,0,120,5,5
H277,AC277,True,3.9929307934321887,21.799524118997496,21.93527242967589,0.1,22.43527242967589,21.299524118997496,23.941702597840365,22.032425651985367,22.328972599465697,0,0,0,0,0,18,2.3399999999999928,125.2788952926042,2.4,18000.0,-13500.0,4507.966937370284,-3380.9752030277127,12.52788952926042,1.804874054444393,60,120,30,18,5,5,2.10911278471094,300.6693487022501,0.8100000000000003,0.18999999999999972,161.07176688477094,805.3588344238547,30013360.255294397,71637479021.798,1006.0,0.5554381270552293,0.527088462542408,0.24478855433105748,BN,230.0,120.0,50.0,227.38.199.124,10666,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_19,0,0,0,0,0,0,0,60,5,5
H278,AC278,True,3.9936746735099424,22.787986907400057,22.19350537710078,0.1,22.69350537710078,22.287986907400057,21.973164424541682,22.0478043907915,22.155142404430734,1,0,0,0,1,18,6.929999999999895,69.94510953820199,2.4,10100.0,-7600.0,2528.9991863867467,-1903.0092887662647,6.9945109538202,1.7997849699545534,120,120,73,16,5,5,2.7376877159198063,167.86826289168476,0.9400000000000004,0.05999999999999961,95.57005559671771,477.8502779835885,19446296.150691923,12630408099.97028,1006.0,0.5293424351448114,0.5187539498801519,0.9769176009088858,CN,230.0,-120.0,50.0,234.179.159.90,11918,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_17,0,0,0,0,0,0,0,60,5,5
H279,AC279,True,4.0189404123215375,21.56380937030937,21.34532479445009,0.4,21.84532479445009,21.06380937030937,21.81651185464066,19.35479770787953,21.347374590720094,0,1,0,0,0,18,7.2799999999998875,102.12016495175742,2.4,14700.0,-11000.0,3657.6805057700662,-2737.0398342497097,10.212016495175742,1.801732304870047,120,60,92,99,5,5,2.9849283868350938,245.0883958842178,0.6000000000000001,0.3999999999999999,135.4655945344125,677.3279726720625,18122347.13873466,122936339375.5236,1006.0,0.5322824164069964,0.5001784763632326,-0.318567769621844,AN,230.0,0.0,50.0,224.211.76.119,12247,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_20,0,0,0,0,0,0,0,120,5,5
H280,AC280,True,4.0068456655033975,22.28854585406218,21.313877619781135,0.2,21.813877619781135,21.78854585406218,21.216858449308337,18.9580624979331,21.498217695211963,0,0,0,0,1,18,6.859999999999896,71.86608711406448,2.4,10300.0,-7700.0,2570.600631982656,-1921.711152064704,7.186608711406449,1.807740852498659,60,120,113,90,5,5,3.016676273281086,172.47860907375477,0.6900000000000002,0.30999999999999983,99.23267607159771,496.16338035798856,14666442.280216774,67049334491.33139,1006.0,0.4636273522364369,0.5139632890651528,0.6374149092135295,BN,230.0,120.0,50.0,232.78.184.137,11106,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_9,0,0,0,0,0,0,0,60,5,5
H281,AC281,True,3.971775543242588,22.576467065192183,21.130620707741482,0.1,21.630620707741482,22.076467065192183,20.37284133885893,19.494027017487014,21.350948878684534,0,0,0,0,1,18,5.549999999999924,75.00870503901805,2.4,10800.0,-8100.0,2719.1868932207576,-2039.3901699155683,7.5008705039018055,1.7992914753590799,120,60,55,24,5,5,1.4067371242457987,180.0208920936433,0.53,0.47,101.07184758399528,505.3592379199764,11758156.182093387,106100713382.15147,1006.0,0.4419151774142669,0.4887314482869656,-0.004247935501066053,CN,230.0,-120.0,50.0,236.228.197.144,11876,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_7,0,0,0,0,0,0,0,120,5,5
H282,AC282,True,3.9945647257674297,22.438714650832747,21.53656576891994,0.2,22.03656576891994,21.938714650832747,20.996468396848968,22.62328437120952,22.699475425107792,1,1,0,0,0,18,3.3399999999999714,27.933749379672236,2.4,4000.0,-3000.0,1001.3606674583364,-751.0205005937523,2.793374937967224,1.8060429352043936,60,60,36,43,5,5,2.584303946477047,67.04099851121336,0.7800000000000002,0.21999999999999975,43.18017455866918,215.9008727933459,6444296.622505205,18495270669.27352,1006.0,0.4718641956333666,0.40498114028808063,-1.386837568298362,AN,230.0,0.0,50.0,231.115.96.9,10782,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_7,0,0,0,0,0,0,0,120,5,5
H283,AC283,True,4.008592238738176,21.77411277774466,22.089680737575122,0.2,22.589680737575122,21.27411277774466,21.148512706711085,21.052695294977188,22.313321678458475,0,0,0,0,1,18,7.459999999999884,82.55518430542269,2.4,11900.0,-8900.0,2968.6232201422113,-2220.2308117029984,8.255518430542269,1.7927022181922911,60,120,26,83,5,5,3.7518650937708644,198.13244233301444,0.9100000000000004,0.08999999999999964,109.1868364525585,545.9341822627924,22219661.10546649,22361227441.703922,1006.0,0.5055279976781012,0.4653014277476433,0.11233158141994123,BN,230.0,120.0,50.0,235.79.232.198,12513,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_17,0,0,0,0,0,0,0,120,5,5
H284,AC284,True,4.0171903354067835,21.969286039118735,21.914828665648013,0.1,22.414828665648013,21.469286039118735,22.39715094585314,22.04943838324394,22.099725651205205,0,0,0,0,1,18,6.469999999999905,66.94568942958159,2.4,9600.0,-7200.0,2389.7299352204823,-1792.2974514153616,6.69456894295816,1.8042692465165064,60,120,6,31,5,5,2.1908354473168425,160.6696546309958,0.9400000000000004,0.05999999999999961,93.33656746139059,466.68283730695293,18612390.64825339,12088784814.436045,1006.0,0.5078099886998905,0.5103432424176206,-1.273021406601238,CN,230.0,-120.0,50.0,225.197.114.91,11646,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_17,0,0,0,0,0,0,0,60,5,5
H285,AC285,True,4.006174275355898,22.933988478916564,21.780107670588553,0.30000000000000004,22.280107670588553,22.433988478916564,22.337367117077033,24.083592037986286,21.787348059670993,1,1,0,0,1,18,8.969999999999851,120.57297968176249,2.4,17400.0,-13100.0,4343.295823907768,-3269.9526030569978,12.05729796817625,1.8069142228236197,120,60,38,75,5,5,1.8851358334089223,289.37515123622995,0.53,0.47,154.47006613946607,772.3503306973304,18900685.26981059,170551926635.6092,1006.0,0.5292808248758616,0.5584444134283978,-1.2909092775418907,AN,230.0,0.0,50.0,230.140.146.75,10095,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_20,0,0,0,0,0,0,0,120,5,5
H286,AC286,True,3.9928926530657844,21.458799242871432,21.995985190555576,0.2,22.495985190555576,20.958799242871432,23.736937213547495,24.568715245898368,22.1976781594543,0,0,0,0,1,18,3.219999999999974,106.15836162058571,2.4,15300.0,-11500.0,3831.80849809536,-2880.117498568408,10.61583616205857,1.800485431653708,120,120,64,21,5,5,3.3085211126731995,254.7800678894057,0.6200000000000001,0.3799999999999999,144.53116098985777,722.6558049492888,19466935.23202757,121407797950.65956,1006.0,0.4235390423330762,0.5318360928657377,-0.2210415310051392,BN,230.0,120.0,50.0,229.127.138.199,10300,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_7,0,0,0,0,0,0,0,120,5,5
H287,AC287,True,4.003020757528302,22.439215294299892,22.130854973641732,0.1,22.630854973641732,21.939215294299892,22.838949591570948,21.4318694949347,22.31795922894493,1,1,0,0,0,18,8.429999999999863,111.54323912172372,2.4,16100.0,-12100.0,4021.9626565067024,-3022.7172760081426,11.154323912172373,1.7943848480441973,120,120,24,23,5,5,3.0399588689913144,267.7037738921369,0.9200000000000004,0.07999999999999963,146.78852108883947,733.9426054441974,30351682.210101716,26856042596.859047,1006.0,0.5160932041065375,0.4733129664419677,-0.8017996470239057,CN,230.0,-120.0,50.0,224.83.19.95,12172,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_7,0,0,0,0,0,0,0,120,5,5
H288,AC288,True,4.000939279355736,21.70035390080691,21.380310183681225,0.30000000000000004,21.880310183681225,21.20035390080691,21.20703247393083,19.80078412081131,22.028437744404886,1,0,0,0,0,18,7.60999999999988,68.03793200529489,2.4,9800.0,-7400.0,2449.4248264567705,-1849.565685283684,6.80379320052949,1.8080748001291362,120,120,62,76,5,5,1.29547210078345,163.29103681270774,0.7100000000000002,0.2899999999999998,93.06716974569444,465.33584872847223,14287661.115031913,59382418447.30926,1006.0,0.4920416033718305,0.5514924200209739,-1.1663684096343194,AN,230.0,0.0,50.0,228.81.121.76,11304,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_19,0,0,0,0,0,0,0,60,5,5
H289,AC289,True,3.991415705053263,21.3738889136389,22.37259569934148,0.1,22.87259569934148,20.8738889136389,21.46168775318336,23.69694085264513,22.658808177334844,0,0,0,0,1,18,7.3699999999998855,153.70912384326138,2.4,22100.0,-16600.0,5536.882558241347,-4158.9253604889755,15.37091238432614,1.800857457403331,120,120,102,98,5,5,1.4643050647969846,368.9018972238273,0.9100000000000004,0.08999999999999964,196.32878390460354,981.6439195230178,41370686.40026168,41634268120.68097,1006.0,0.43993099510010986,0.5252156080291162,-1.0678212836578858,BN,230.0,120.0,50.0,229.160.41.150,12540,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_20,0,0,0,0,0,0,0,120,5,5
H290,AC290,True,4.006071154334971,22.07115808856793,22.376185013965436,0.2,22.876185013965436,21.57115808856793,23.55000156723511,21.42610575838663,22.189785404730614,0,0,0,0,0,18,2.2499999999999947,69.13663172881485,2.4,10000.0,-7500.0,2496.2112790180963,-1872.1584592635722,6.913663172881485,1.8060309013641513,60,120,42,28,5,5,2.010409495379475,165.92791614915564,0.7700000000000002,0.22999999999999976,93.5018813736827,467.5094068684135,15745288.755391503,47856929575.73942,1006.0,0.49828520623923644,0.5139628397613267,0.8319286189693899,CN,230.0,-120.0,50.0,225.28.204.51,12746,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,tcl,hvac,house_9,0,0,0,0,0,0,0,60,5,5
