house,name,with_dr,cop,heating_setpoint,cooling_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,floor_area,ceiling_height,heating_power_thermal,heating_power,cooling_power_thermal,cooling_power,ventilation_power,standby_power,min_heatingtime,min_coolingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,mass_change,volume,air_part,material_part,Ua,U,Um,Ca,Cm,Cp,mass_fraction_external_heat,mass_fraction_internal_heat,schedule,schedule_skew,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,d_priority,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H264,EH264,True,1,20.000817804762317,99999,1.000977631362064,23.00066365993613,17.00019460627103,19.554561563498474,18.551872956032103,22.074872556910737,0,0,0,0,1,57.490045083358915,15.137614415448946,2.4,1200.0,2000.0,0,0,0,0,4.255713147561462,4.409300339611411,0,0,5,5,2.3993064308589513,36.33027459707747,0.9400000000000004,0.05999999999999961,22.05522050476358,2.535082816639492,110.2761025238179,420852.0910350046,2733489860.6840906,1006.0,0.5322153602241181,0.49694771087056966,P4,508,CN,230.0,-120.0,50.0,231.218.34.252,10143,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,79.80735690062728,P4,0,0,0,0,0,0,0,4.7646389660433295,2.8886177452203627,5,5
H265,EH265,True,1,19.99867900809261,99999,0.9994961028312043,22.999444772474945,17.0014335261635,18.165158745814026,21.737374652198945,21.327273501385292,0,0,0,0,1,75.59786808735763,28.917321246768548,2.4,2300.0,2400.0,0,0,0,0,2.988908725095213,2.457090475028611,0,0,5,5,1.8058280345953097,69.40157099224452,0.51,0.49,38.853373206874444,4.4659049663074075,194.2668660343722,436186.71370215126,42644489311.89457,1006.0,0.49887276368089684,0.47330189574831955,P4,582,AN,230.0,0.0,50.0,226.186.221.24,12045,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,24.94009449118577,P3,0,0,0,0,0,0,0,4.7646289019106165,4.027582695974865,5,5
H266,EH266,True,1,19.999707649779292,99999,0.9986807678157642,22.998747022936367,17.00116565130796,21.203024368457665,19.105916142703368,21.83107460931512,0,0,0,0,0,53.7239035254298,39.42242529625858,2.4,3200.0,2400.0,0,0,0,0,3.7901378122150335,4.704220954068047,0,0,5,5,3.0352332471118744,94.6138207110206,0.5700000000000001,0.42999999999999994,53.61522022044556,6.162668990855812,268.07610110222777,664603.144210543,51017664403.79652,1006.0,0.47571025080020785,0.5510368935613021,P3,174,BN,230.0,120.0,50.0,226.90.73.49,10680,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,22.26588956465542,P3,0,0,0,0,0,0,0,4.453201930125242,4.516555114695915,5,5
H267,EH267,True,1,19.99942643920301,99999,1.0000654898760184,22.999941811284465,17.00113479858479,19.552252467088017,18.592881479837896,21.924419552928004,0,0,0,0,1,40.309356285018005,65.1799870072288,2.4,5200.0,2400.0,0,0,0,0,4.4618773439168375,4.082641989516176,0,0,5,5,2.5027280412402093,156.43196881734912,0.7200000000000002,0.2799999999999998,81.18108445753468,9.331159133049963,405.9054222876734,1388004.7840759086,54926392891.147575,1006.0,0.5491258730419383,0.5251274299400172,P2,742,CN,230.0,-120.0,50.0,234.10.71.236,10974,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,79.5639868049756,P2,0,0,0,0,0,0,0,0.875439136832451,4.944950056829699,5,5
H268,EH268,True,1,19.999796975046387,99999,0.9999156845600942,22.999654773350183,16.999797365195366,18.00990653584794,18.552822420053545,21.533400733563106,0,0,0,0,0,73.60701469360127,31.26460924503488,2.4,2500.0,2400.0,0,0,0,0,3.887243785168633,3.6927214381896825,0,0,5,5,2.190021018390507,75.03506218808371,0.53,0.47,42.417700124269984,4.875597715433332,212.0885006213499,490086.87487171614,44224164952.41278,1006.0,0.5014028103656818,0.44910010305247644,P5,832,AN,230.0,0.0,50.0,236.6.5.107,12699,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,54.036086182632815,P5,0,0,0,0,0,0,0,1.6023966814166841,3.4227033482165394,5,5
H269,EH269,True,1,19.999089623915083,99999,0.999556467252941,22.999907531742775,17.00052363667449,20.88345394432352,19.387503713624646,22.532882459586634,0,0,0,0,1,32.31068181248125,43.945496622142485,2.4,3500.0,2400.0,0,0,0,0,4.928807864388293,3.128686358875956,0,0,5,5,3.7238788691139337,105.46919189314197,0.8700000000000003,0.12999999999999967,58.288599865101844,6.699839064954236,291.4429993255092,1130779.2392608805,17193587662.41996,1006.0,0.5447938230500254,0.5434304098589235,P2,-498,BN,230.0,120.0,50.0,236.88.49.109,10764,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,24.79771323860159,P4,0,0,0,0,0,0,0,2.3646878186633504,2.370541266300029,5,5
H270,EH270,True,1,20.001621447115802,99999,1.001406375594961,22.99987553965266,16.998925608552796,21.394151096273127,18.746210855999657,21.9736573435787,0,0,0,0,1,29.175740197461515,13.418600593229833,2.4,1100.0,2000.0,0,0,0,0,3.1910191157584125,3.9245622068446377,0,0,5,5,1.6335277026136223,32.204641423751596,0.8900000000000003,0.10999999999999965,21.18119191865264,2.4346197607646713,105.9059595932632,353216.8636252498,4442308237.992282,1006.0,0.4613592718005717,0.47060489057703253,P3,767,CN,230.0,-120.0,50.0,237.31.4.35,11549,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,37.003399332436146,P4,0,0,0,0,0,0,0,4.467124231081088,2.082593747094236,5,5
H271,EH271,True,1,20.000222303202182,99999,0.9994219911234188,22.99794825835143,17.002103399677736,19.7787328496502,21.394498802177665,22.221671697018028,0,0,0,0,0,22.362596475583892,61.50101404658199,2.4,4900.0,2400.0,0,0,0,0,3.158673250911243,3.450784884341629,0,0,5,5,3.0769918396885307,147.60243371179678,0.8300000000000003,0.1699999999999997,76.42710138948055,8.784724297641445,382.13550694740275,1509748.358238562,31465886818.680782,1006.0,0.4954706646868146,0.45144914806074005,P3,161,AN,230.0,0.0,50.0,224.144.150.238,10182,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,71.16700575368617,P4,0,0,0,0,0,0,0,1.4689753160814782,3.3525601546447334,5,5
H272,EH272,True,1,19.999234146284,99999,1.0002608485319964,23.000424986250092,17.000767287004397,21.939560475250218,20.26518989290769,21.886287027985205,0,0,0,0,1,41.39274500466003,30.95318883706275,2.4,2500.0,2400.0,0,0,0,0,3.558222979051036,3.8872707136084865,0,0,5,5,1.1055343824291965,74.2876532089506,0.6800000000000002,0.31999999999999984,41.774363036739125,4.801650923763118,208.87181518369562,622527.4511529091,29810149479.68768,1006.0,0.5011818968666925,0.5056381084654847,P4,-21,BN,230.0,120.0,50.0,228.192.228.215,11800,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,58.13373598945757,P3,0,0,0,0,0,0,0,3.4690191571299844,2.0479065144868356,5,5
H273,EH273,True,1,19.99866547173824,99999,1.000667166917289,22.999972635068854,17.00037996027884,18.466530680813996,21.18418413275198,21.49985398131388,0,0,0,0,0,55.113470010470465,68.3352806017152,2.4,5500.0,2400.0,0,0,0,0,2.7065084523157816,4.315076610750733,0,0,5,5,2.5215185193290726,164.00467344411646,0.6400000000000001,0.3599999999999999,89.26589037682332,10.260447169749808,446.3294518841166,1293508.1013724315,74038269779.61191,1006.0,0.5004329146874618,0.5033758777874343,P5,-537,CN,230.0,-120.0,50.0,236.197.173.45,10757,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,31.807829412453795,P2,0,0,0,0,0,0,0,0.7401266824154568,2.959483126293995,5,5
H274,EH274,True,1,19.998879584160793,99999,1.00048352751546,22.999204294851836,16.999548370179667,19.18457186211059,21.588702534662527,21.980678578175265,0,1,0,0,1,63.25879953802306,16.389066337026843,2.4,1300.0,2000.0,0,0,0,0,3.774462978416779,3.5343587982072235,0,0,5,5,1.4887905516213253,39.33375920886442,0.9400000000000004,0.05999999999999961,24.14868873059225,2.775711348343937,120.74344365296126,455644.6378373808,2959472042.8749394,1006.0,0.4511809056561578,0.4914453924633779,P1,56,AN,230.0,0.0,50.0,229.241.83.169,12492,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,58.45482085417191,P3,0,0,0,0,0,0,0,3.2152230731925737,2.004377748971332,5,5
H275,EH275,True,1,20.00135833384083,99999,0.9998052287020862,22.999979933817873,17.001461355302833,19.813913446570197,19.602668529368053,21.37755849377294,0,0,0,0,1,42.83025461218667,43.177211974847616,2.4,3500.0,2400.0,0,0,0,0,3.996832827291386,4.2836271262041965,0,0,5,5,3.716374900304059,103.62530873963428,0.52,0.48,57.182043281649264,6.572648653063134,285.9102164082463,664052.0724623306,62374145836.56066,1006.0,0.45330025257839013,0.531754668478983,P4,822,BN,230.0,120.0,50.0,235.184.250.192,12560,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,75.89635431905157,P3,0,0,0,0,0,0,0,4.374816297785436,4.279338996097978,5,5
H276,EH276,True,1,19.998478010344552,99999,0.9992653239277814,23.000741159591442,16.998683031128166,18.443637116585165,21.307817804577105,22.47523161142289,0,0,0,0,0,41.36445786295398,15.312038456647711,2.4,1200.0,2000.0,0,0,0,0,2.3639132577263053,4.963535194089671,0,0,5,5,1.0716479918341533,36.748892295954505,0.5900000000000001,0.4099999999999999,22.95164817154356,2.6381204794877657,114.7582408577178,267195.54934008885,18894075485.042046,1006.0,0.4757013489456456,0.49469513912817265,P5,742,CN,230.0,-120.0,50.0,229.229.42.186,12573,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,52.226303093625425,P1,0,0,0,0,0,0,0,3.657619338741206,2.8646044318242208,5,5
H277,EH277,True,1,19.999945284976015,99999,0.9999412495719331,22.99901879801852,16.997139562505645,18.231286801320817,20.527353656085428,21.506512132170805,0,0,0,0,0,45.63909930072842,23.77250216629802,2.4,1900.0,2400.0,0,0,0,0,4.772169540740912,2.2850173514335648,0,0,5,5,1.5908571712514374,57.054005199115245,0.9300000000000004,0.06999999999999962,32.640486205581155,3.751780023630018,163.2024310279058,653886.0033264057,5008200576.378309,1006.0,0.43931361107635103,0.529526431405731,P4,-578,AN,230.0,0.0,50.0,232.189.146.79,12748,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,27.313579953984718,P1,0,0,0,0,0,0,0,2.2054620585439326,2.6387513840393915,5,5
H278,EH278,True,1,19.998720086797594,99999,0.9995113901226033,22.99829136169942,16.999795308247283,20.830805266711934,19.366508193852408,22.084337855542536,0,0,0,0,0,63.428622695058515,13.678751790589121,2.4,1100.0,2000.0,0,0,0,0,4.308143044017033,2.563028073348229,0,0,5,5,2.2064440106836827,32.82900429741389,0.5700000000000001,0.42999999999999994,21.551616078853243,2.477197250442902,107.75808039426622,230603.30206939112,17702055697.251514,1006.0,0.47525393080725614,0.4826513528594053,P3,-213,BN,230.0,120.0,50.0,238.51.234.217,11383,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,41.38776798944474,P4,0,0,0,0,0,0,0,2.83563960152519,3.6267688059256358,5,5
H279,EH279,True,1,20.000201370859006,99999,0.9997178165814202,22.99949802941872,17.000264941098308,20.645602643345676,21.97441705107159,22.914700430691376,0,0,0,0,0,71.43442977025052,26.058249618477735,2.4,2100.0,2400.0,0,0,0,0,3.0804872484418744,2.9296299578948717,0,0,5,5,1.8212596215249528,62.53979908434656,0.51,0.49,36.17672618071513,4.1582443885879465,180.88363090357564,393060.690819842,38428204945.36759,1006.0,0.5953988239133646,0.5216667212094469,P3,714,CN,230.0,-120.0,50.0,228.19.125.114,10617,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,50.925779191075506,P5,0,0,0,0,0,0,0,1.3118745917475816,2.788710671074576,5,5
H280,EH280,True,1,19.999840630435465,99999,1.0006129183372094,23.00114953660489,16.9985932700224,20.01576106031098,21.12725972737982,22.10631643869161,0,0,0,0,1,67.98478018936089,27.159257445413285,2.4,2200.0,2400.0,0,0,0,0,2.185181054030035,3.357040723293597,0,0,5,5,3.9916758242139205,65.18221786899188,0.52,0.48,36.78585925742504,4.228259684761499,183.9292962871252,417700.9206539515,39234480579.7036,1006.0,0.47148032496970277,0.5020103486218636,P3,142,AN,230.0,0.0,50.0,233.246.61.67,12737,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,58.43581522823849,P4,0,0,0,0,0,0,0,2.625393540102851,2.6803964578471184,5,5
H281,EH281,True,1,20.000548124504586,99999,1.0009915683443387,23.00186941538105,16.999477716609267,21.266833426034793,18.267767791595897,22.230543496503866,0,0,0,0,0,68.0750110462977,10.15987747671527,2.4,800.0,1500.0,0,0,0,0,3.862134110242965,2.6766994724396875,0,0,5,5,2.8565357524933086,24.383705944116645,0.8300000000000003,0.1699999999999997,16.09895949788924,1.8504551146999129,80.4947974894462,249408.21835486958,5198118433.166779,1006.0,0.3903654607990945,0.5478661967701204,P3,84,BN,230.0,120.0,50.0,225.34.225.91,10579,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,73.78978937037562,P2,0,0,0,0,0,0,0,4.499204676335028,4.805653000577097,5,5
H282,EH282,True,1,20.000108086840253,99999,0.9994096199686173,22.998748188032433,16.999765804325097,19.45647570454043,19.3890803091724,20.951831997420058,0,0,0,0,0,22.774448277996804,17.45130837956247,2.4,1400.0,2400.0,0,0,0,0,3.9817070606149625,4.092144621743949,0,0,5,5,1.5959018634942648,41.883140110949924,0.54,0.45999999999999996,26.251914639726103,3.017461452842081,131.2595731986305,278718.5986612381,24159870541.600353,1006.0,0.48022702691614516,0.4899864770651628,P4,389,CN,230.0,-120.0,50.0,224.184.74.145,12050,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,70.48086492001997,P1,0,0,0,0,0,0,0,1.2034306674537372,2.7461590924086594,5,5
H283,EH283,True,1,20.000649636222338,99999,1.0005653785360467,22.999358976813372,16.997642838493658,18.432208471968032,20.267743854108506,20.972165504237665,0,0,0,0,1,74.5622042520503,56.67304994805363,2.4,4500.0,2400.0,0,0,0,0,4.468820603489613,3.4801111140547416,0,0,5,5,1.407452699938045,136.01531987532871,0.7100000000000002,0.2899999999999998,71.37427062680048,8.203939152505804,356.8713531340024,1190088.1511208632,49463331225.86201,1006.0,0.4544892745895508,0.44395401974294396,P4,465,AN,230.0,0.0,50.0,227.178.34.119,11923,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,61.82285828919519,P5,0,0,0,0,0,0,0,0.5270669916401033,2.5788175945317886,5,5
H284,EH284,True,1,20.002041164783236,99999,0.9984051016845418,22.999728490708673,17.00147298455708,19.375387039083208,19.132011011905416,21.892408457579798,0,0,0,0,1,56.785349985286224,28.814189032917767,2.4,2300.0,2400.0,0,0,0,0,2.342897731849995,2.1137891344325173,0,0,5,5,2.967110390846142,69.15405367900264,0.5900000000000001,0.4099999999999999,39.04650642142809,4.488104186371046,195.23253210714046,502808.49863573204,35554865158.52241,1006.0,0.49655131015305,0.49870708140838527,P3,-376,BN,230.0,120.0,50.0,224.221.101.79,11583,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,64.25228491446597,P2,0,0,0,0,0,0,0,4.395212253319547,4.650308201431205,5,5
H285,EH285,True,1,19.999640803089235,99999,1.0012277347141412,23.0001853910607,16.999492073186886,19.102844883634255,19.21663457548303,21.35979432593053,0,0,0,0,1,46.21670404021468,47.24550929365593,2.4,3800.0,2400.0,0,0,0,0,2.8132301202119283,3.7701423471117645,0,0,5,5,1.260601488224294,113.38922230477422,0.5700000000000001,0.42999999999999994,61.73363166358309,7.0958197314463325,308.66815831791547,796488.6429595735,61141736451.18035,1006.0,0.44980085776109285,0.4815486694810589,P4,-847,CN,230.0,-120.0,50.0,233.196.231.219,12936,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,65.53056346044752,P5,0,0,0,0,0,0,0,4.298616666293298,2.6897509320994506,5,5
H286,EH286,True,1,20.000601751436488,99999,0.9997612716835076,22.999761011711463,16.99952339330166,18.83385436185844,19.006527085429596,22.01293780925963,0,0,0,0,0,32.90539166205813,47.40536007221186,2.4,3800.0,2400.0,0,0,0,0,3.2423442576001538,3.827796682707012,0,0,5,5,3.4174175467298102,113.77286417330846,0.7200000000000002,0.2799999999999998,61.871293188671316,7.111642895249577,309.35646594335657,1009494.9322983709,39947928068.53204,1006.0,0.4248763645463035,0.551062178683979,P3,55,AN,230.0,0.0,50.0,234.199.60.176,10646,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,20.11482125795327,P1,0,0,0,0,0,0,0,3.5031586658331415,4.651647457100214,5,5
H287,EH287,True,1,20.0007741031008,99999,0.9981777784029963,23.00256953316592,16.998683032898523,18.31097802393638,21.08620205983494,21.259903202925496,0,0,0,0,0,40.13079996732306,20.50458872803114,2.4,1600.0,2400.0,0,0,0,0,3.9039873053256606,2.741499080289812,0,0,5,5,3.787081176246656,49.21101294727474,0.6300000000000001,0.3699999999999999,28.128639655241866,3.2331769718668815,140.64319827620932,382063.7282576059,22832925787.276524,1006.0,0.5400186565507583,0.4936945381398774,P4,-604,BN,230.0,120.0,50.0,237.3.182.222,11851,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,67.63855928851783,P5,0,0,0,0,0,0,0,2.2153510549138398,3.099582182671595,5,5
H288,EH288,True,1,20.00159481337492,99999,1.0020867730461283,22.99844272674214,17.00171467746605,18.2908107339759,20.439399935704515,21.596317000542953,0,0,0,0,0,71.43768343812539,63.56543980018443,2.4,5100.0,2400.0,0,0,0,0,3.0929530758421846,2.995542622039633,0,0,5,5,2.055228437411739,152.55705552044262,0.53,0.47,79.48490238722032,9.13619567669199,397.42451193610157,996416.986931187,89914077382.63847,1006.0,0.5068920664349401,0.5535915739979252,P3,646,CN,230.0,-120.0,50.0,228.202.142.32,11331,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,39.06561840618716,P4,0,0,0,0,0,0,0,2.3577001169749296,3.1198276683834467,5,5
H289,EH289,True,1,20.001021990396342,99999,0.9999227002280586,22.99994996613943,17.001182727865118,20.905309745915226,21.692222961132046,21.7263835522086,0,0,0,0,0,41.96771666571706,29.189606548091867,2.4,2300.0,2400.0,0,0,0,0,4.714302870350663,2.7292224781272356,0,0,5,5,3.2095323428763325,70.05505571542048,0.5900000000000001,0.4099999999999999,38.854562475611125,4.466041663863348,194.27281237805562,509359.54600168776,36018106345.52628,1006.0,0.5226186623346722,0.5610351155909981,P4,-328,AN,230.0,0.0,50.0,231.174.166.237,10058,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,43.268198990168806,P1,0,0,0,0,0,0,0,2.115236208780677,2.8878094178588203,5,5
H290,EH290,True,1,20.000877694311864,99999,1.0008594528970016,23.000504353990614,17.00158816984127,18.80045439046237,19.20244406667114,22.159350209124764,0,0,0,0,1,66.36513311661257,56.533944006279334,2.4,4500.0,2400.0,0,0,0,0,2.9344938976344146,2.2891206476934687,0,0,5,5,1.8596695822821374,135.6814656150704,0.7000000000000002,0.2999999999999998,71.32217088620911,8.19795067657576,356.61085443104554,1170446.376480151,51043367364.38946,1006.0,0.511385402434467,0.4186888183647094,P1,-634,BN,230.0,120.0,50.0,229.173.237.6,10650,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,20.87397979229464,P3,0,0,0,0,0,0,0,3.0308420885209655,2.5000781533695737,5,5
H291,EH291,True,1,19.99897718743484,99999,1.000876005924079,22.99901387761593,17.001225593529842,18.875108754849418,21.398205427043592,21.92697212712871,0,0,0,0,0,44.867537323270156,49.42150117056361,2.4,4000.0,2400.0,0,0,0,0,4.257988761156208,4.094589742509767,0,0,5,5,2.220591488770567,118.61160280935266,0.6200000000000001,0.3799999999999999,64.46967921730987,7.4103079560126295,322.34839608654937,906257.9292312257,56520800970.712715,1006.0,0.5197515552324805,0.4945578043404968,P3,-697,CN,230.0,-120.0,50.0,227.10.96.66,11193,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,41.899367492114095,P1,0,0,0,0,0,0,0,0.1994575236509083,2.9589161284258165,5,5
H292,EH292,True,1,19.99805347960616,99999,0.9994697641837081,23.000025079816375,16.998214635972648,21.49602850349441,18.40580906764103,22.349544505446666,0,0,0,0,0,47.24835587633417,49.545895558113436,2.4,4000.0,2400.0,0,0,0,0,4.942244862953266,4.777018545947971,0,0,5,5,2.047833277742511,118.91014933947224,0.8800000000000003,0.11999999999999966,63.21607962270518,7.266216048586803,316.0803981135259,1289539.2102520298,17893599272.603733,1006.0,0.5874995340577281,0.5207771929251315,P2,583,AN,230.0,0.0,50.0,227.61.217.25,10772,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,33.12134237115614,P1,0,0,0,0,0,0,0,3.210006564864572,4.565818785967173,5,5
H293,EH293,True,1,20.00191721920824,99999,0.9994488847189813,22.998592819663976,17.00029822755607,18.797456751837924,19.195747309477493,22.04861908666071,0,0,0,0,1,44.27246408724031,55.697637682928686,2.4,4500.0,2400.0,0,0,0,0,3.352673847224474,4.421426938803785,0,0,5,5,3.5382153232511078,133.67433043902884,0.8700000000000003,0.12999999999999967,72.03055565145458,8.279374212810872,360.15277825727287,1433178.3051462006,21791589348.17043,1006.0,0.47165195816796046,0.4209635852007503,P1,-169,BN,230.0,120.0,50.0,227.134.42.64,11054,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,30.09907645623023,P1,0,0,0,0,0,0,0,1.7157505142578378,3.917079547270007,5,5
H294,EH294,True,1,19.99881278074527,99999,1.000432004636413,23.00210990596977,16.999008243197203,19.55868366559181,21.937327726186385,22.383939524017475,0,0,0,0,1,77.63373695441477,54.12562540197485,2.4,4300.0,2400.0,0,0,0,0,3.7228846748665667,4.620339602842614,0,0,5,5,2.2114903587742876,129.90150096473963,0.7700000000000002,0.22999999999999976,70.26012255820692,8.075876156115738,351.3006127910346,1232644.5211635977,37466190908.25016,1006.0,0.5776986591760067,0.5758906709998608,P5,-347,CN,230.0,-120.0,50.0,236.4.135.205,11373,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,28.488263131801006,P5,0,0,0,0,0,0,0,1.5968565162084392,4.177178188633644,5,5
H295,EH295,True,1,19.99866295602026,99999,1.0004711509387316,22.999822366407898,17.001299923691,21.017193719307855,21.466532207843926,22.113273184618997,0,0,0,0,1,23.634477997771924,32.16096969630903,2.4,2600.0,2400.0,0,0,0,0,4.091891987245383,4.570376469133769,0,0,5,5,1.9450316992028145,77.18632727114168,0.9300000000000004,0.06999999999999962,44.998131948778806,5.172199074572277,224.990659743894,884619.0355020589,6775415807.86078,1006.0,0.5081162963893484,0.5027452127483263,P5,819,AN,230.0,0.0,50.0,232.76.88.4,12640,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,56.84538037552564,P5,0,0,0,0,0,0,0,4.193190927119322,4.395497733801445,5,5
