house,name,volume,heating_power,air_part,material_part,cooling_power,ventilation_power,standby_power,heating_power_thermal,cooling_power_thermal,min_heatingtime,min_coolingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,cop,heating_setpoint,cooling_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,temp_refill,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,R_value,surface_area,Ua,Um,U,Ca,Cm,Cp,location,mass_change,schedule,schedule_skew,with_dr,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H273,WH273,0.3,3000.0,1.0,0.0,0,0,0,3000.0,0,4.246495116857627,2.4817236125412383,0,92,5,5,1.0,57.0,99999,4.0,61.0,50.0,50.144402120824196,50.144402120824196,19.998780339526437,12.358564618506374,0,0,0,0,1,60.1795815457797,1.1990866803022429,2.083758831471218,1.7377883231477345,208.3758831471218,0.02896313871912891,1255804.12450986,21564.403395129342,4186,outside,3.919699562282605e-06,P4,-660,True,CN,230.0,-120.0,50.0,238.215.94.38,12438,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P1,0,0,0,0,0,0,0,0.9191562049476587,3.744280464320326,5,5
H274,WH274,0.177,3000.0,1.0,0.0,0,0,0,3000.0,0,4.140335369880664,2.60850566308281,0,232,5,5,0.98,57.0,99999,4.0,61.0,50.0,56.84084073688149,56.84084073688149,20.0,12.861721779326743,0,0,0,0,1,28.786204394417663,1.1879837287695916,1.4658250117957676,1.2338763371060135,146.58250117957675,0.02056460561843356,740924.4334608173,15169.52988207204,4186,outside,4.169217264607858e-06,P1,324,True,AN,230.0,0.0,50.0,229.88.135.253,11288,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P4,0,0,0,0,0,0,0,0.3659792042258392,4.106471282897887,5,5
H275,WH275,0.4,3600.0,1.0,0.0,0,0,0,3600.0,0,4.887971161930028,4.708467737247865,0,277,5,5,1.0,57.0,99999,4.0,61.0,50.0,50.922429334076966,50.922429334076966,19.992350354770384,13.401162396399169,0,0,0,0,1,67.84062203693189,1.2114558744229222,2.5242940554414575,2.083686338674041,252.42940554414574,0.034728105644567346,1674405.4993464802,26123.414320952554,4186,inside,5.675714068843548e-06,P3,439,True,BN,230.0,120.0,50.0,229.70.85.245,12927,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,5.123986292670565,3.2194192140186324,5,5
H276,WH276,0.4,3600.0,1.0,0.0,0,0,0,3600.0,0,3.6021407431249455,3.2101009644809104,0,157,5,5,1.0,57.0,99999,4.0,61.0,50.0,57.39557052118119,57.39557052118119,19.992072270141765,12.893496111238441,0,0,0,0,1,58.443298372686314,1.3015010024397875,2.5242940554414575,1.9395252487008676,252.42940554414574,0.03232542081168113,1674405.4993464802,26123.414320952554,4186,inside,6.339660480745355e-06,P3,138,True,CN,230.0,-120.0,50.0,230.221.116.115,10126,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P4,0,0,0,0,0,0,0,1.1841299640827019,3.6879484723598663,5,5
H277,WH277,0.177,3000.0,1.0,0.0,0,0,0,3000.0,0,3.195844150845213,3.084463797757884,0,35,5,5,1.0,57.0,99999,4.0,61.0,50.0,52.9030874280927,52.9030874280927,19.997936192931366,13.50488350238456,0,0,0,0,1,68.53875108412007,1.4570594998557869,1.4658250117957676,1.0060158915547706,146.58250117957675,0.016766931525912843,740924.4334608173,15169.52988207204,4186,inside,5.98665791230016e-06,P4,525,True,AN,230.0,0.0,50.0,232.154.131.152,10980,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,0.861517451140007,3.5512318661208706,5,5
H278,WH278,0.25,3000.0,1.0,0.0,0,0,0,3000.0,0,2.199108126004032,4.129432743310856,0,111,5,5,0.98,57.0,99999,4.0,61.0,50.0,58.209532946279204,58.209532946279204,19.99674451815373,12.996238477303377,0,0,0,0,1,20.018138110413123,1.2993696566328108,1.8452701486440286,1.420127166449204,184.52701486440284,0.023668786107486735,1046503.4370915501,19096.33171428732,4186,inside,5.314107419193795e-06,P4,-665,True,BN,230.0,120.0,50.0,234.103.205.211,11876,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,2.4084308373565944,4.989234987932326,5,5
H279,WH279,0.4,3600.0,1.0,0.0,0,0,0,3600.0,0,3.9069982969800643,4.230388610455704,0,160,5,5,0.98,57.0,99999,4.0,61.0,50.0,53.92348441746097,53.92348441746097,19.98722938329242,13.471376789070018,0,0,0,0,1,66.50059341093754,1.1992975293882173,2.5242940554414575,2.10481051914544,252.42940554414574,0.03508017531909067,1674405.4993464802,26123.414320952554,4186,outside,5.533214492443511e-06,P4,220,True,CN,230.0,-120.0,50.0,237.149.87.162,10228,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P2,0,0,0,0,0,0,0,2.823676395004926,4.7498644875446185,5,5
H280,WH280,0.4,4800.0,1.0,0.0,0,0,0,4800.0,0,3.3813196999567188,4.677720494626394,0,210,5,5,0.98,57.0,99999,4.0,61.0,50.0,56.77342655344105,56.77342655344105,19.987057544648824,13.392335981632847,0,0,0,0,1,74.54094435173387,1.5611487088017852,2.5242940554414575,1.6169465735131068,252.42940554414574,0.026949109558551777,1674405.4993464802,26123.414320952554,4186,outside,6.272527427245741e-06,P3,-157,True,AN,230.0,0.0,50.0,238.153.138.162,12690,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P1,0,0,0,0,0,0,0,1.8977348463385457,4.197387776465539,5,5
H281,WH281,0.135,3000.0,1.0,0.0,0,0,0,3000.0,0,2.6280546715947235,3.7664836234742736,0,165,5,5,0.98,57.0,99999,4.0,61.0,50.0,56.223047170594135,56.223047170594135,20.0,13.29559081032465,0,0,0,0,1,50.4807193437867,1.1971345188214917,1.2236460031989773,1.0221457855910667,122.36460031989773,0.017035763093184445,565111.856029437,12663.267757905576,4186,inside,5.25616912334175e-06,P3,706,True,BN,230.0,120.0,50.0,225.20.119.89,11464,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P2,0,0,0,0,0,0,0,5.895860121677773,3.498996803100682,5,5
H282,WH282,0.18,2000.0,1.0,0.0,0,0,0,2000.0,0,2.368053046284307,2.602456524276101,0,269,5,5,0.98,57.0,99999,4.0,61.0,50.0,52.96590483313496,52.96590483313496,19.98997048259797,12.691835415496486,0,0,0,0,1,66.47662346357839,1.0723808953970413,1.4823415671664024,1.3822901671682393,148.23415671664023,0.023038169452803993,753482.474705916,15340.456410291667,4186,inside,6.005580769632165e-06,P3,774,True,CN,230.0,-120.0,50.0,235.252.206.206,10130,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,0.10854831068293214,4.49108932679642,5,5
H283,WH283,0.177,3000.0,1.0,0.0,0,0,0,3000.0,0,4.62292085780935,4.25091400608088,0,80,5,5,0.98,57.0,99999,4.0,61.0,50.0,56.14722730406428,56.14722730406428,19.999851388201407,12.996648595042956,0,0,0,0,1,58.85077051878497,1.1019035597226754,1.4658250117957676,1.330266155202079,146.58250117957675,0.022171102586701314,740924.4334608173,15169.52988207204,4186,inside,5.633580722371379e-06,P4,489,True,AN,230.0,0.0,50.0,236.60.53.181,12505,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P2,0,0,0,0,0,0,0,1.315510638955053,4.275937710283351,5,5
H284,WH284,0.3,5000.0,1.0,0.0,0,0,0,5000.0,0,4.406757836525854,3.004681633733579,0,214,5,5,1.0,57.0,99999,4.0,61.0,50.0,57.907578310119895,57.907578310119895,20.0,13.237536639317437,0,0,0,0,1,66.76479812994609,1.3605733913664895,2.083758831471218,1.5315299010650198,208.3758831471218,0.02552549835108366,1255804.12450986,21564.403395129342,4186,outside,4.305732394884724e-06,P4,238,True,BN,230.0,120.0,50.0,231.120.60.159,12370,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P1,0,0,0,0,0,0,0,4.252847941648314,4.764563109472161,5,5
H285,WH285,0.25,3000.0,1.0,0.0,0,0,0,3000.0,0,3.6298324660119845,4.417640278847179,0,146,5,5,1.0,57.0,99999,4.0,61.0,50.0,52.318172462915165,52.318172462915165,20.0,12.888123021674419,0,0,0,0,1,65.52102009708534,1.131848896632075,1.8452701486440286,1.6303149246642437,184.52701486440284,0.027171915411070727,1046503.4370915501,19096.33171428732,4186,outside,4.282954247803112e-06,P4,191,True,CN,230.0,-120.0,50.0,229.96.241.25,11706,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P4,0,0,0,0,0,0,0,4.084120694381439,3.8229421081135273,5,5
H286,WH286,0.18,3000.0,1.0,0.0,0,0,0,3000.0,0,3.3653307024829404,4.418238408601822,0,55,5,5,0.98,57.0,99999,4.0,61.0,50.0,55.48138622336168,55.48138622336168,20.0,13.349175148948401,0,0,0,0,1,68.52300558698747,1.282482477591722,1.4823415671664024,1.155837676589532,148.23415671664023,0.019263961276492197,753482.474705916,15340.456410291667,4186,inside,6.802113714729767e-06,P2,353,True,AN,230.0,0.0,50.0,232.31.176.134,11289,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P2,0,0,0,0,0,0,0,8.224733612338179,4.13066057591399,5,5
H287,WH287,0.177,3000.0,1.0,0.0,0,0,0,3000.0,0,2.9687709568932528,3.2654993376653536,0,62,5,5,0.98,57.0,99999,4.0,61.0,50.0,53.867919379380545,53.867919379380545,19.980352614789695,13.247249448683233,0,0,0,0,1,51.86587698048061,1.414700908473443,1.4658250117957676,1.0361377468665733,146.58250117957675,0.01726896244777622,740924.4334608173,15169.52988207204,4186,inside,5.320990829989465e-06,P3,162,True,BN,230.0,120.0,50.0,229.123.39.129,10145,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P4,0,0,0,0,0,0,0,5.356821250203032,3.1316793067311126,5,5
H288,WH288,0.177,3000.0,1.0,0.0,0,0,0,3000.0,0,4.226020163311758,2.8351135370249514,0,15,5,5,1.0,57.0,99999,4.0,61.0,50.0,56.52181226524583,56.52181226524583,19.99546787753508,12.0242959211511,0,0,0,0,1,33.129424799979574,1.2623864418990172,1.4658250117957676,1.161153956621014,146.58250117957675,0.019352565943683567,740924.4334608173,15169.52988207204,4186,inside,6.588055397056505e-06,P3,-273,True,CN,230.0,-120.0,50.0,233.199.220.132,11499,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P4,0,0,0,0,0,0,0,0.8336355034664578,3.141234154887407,5,5
H289,WH289,0.135,3000.0,1.0,0.0,0,0,0,3000.0,0,3.3850042783709013,3.4609664582090462,0,78,5,5,1.0,57.0,99999,4.0,61.0,50.0,57.51023002162834,57.51023002162834,20.0,13.170325125358668,0,0,0,0,1,48.79783135738211,1.3143323529203699,1.2236460031989773,0.9310019649749223,122.36460031989773,0.015516699416248704,565111.856029437,12663.267757905576,4186,inside,5.291224532716419e-06,P3,702,True,AN,230.0,0.0,50.0,226.181.185.170,10251,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,5.339982734990587,4.249899344064964,5,5
H290,WH290,0.4,4800.0,1.0,0.0,0,0,0,4800.0,0,4.013780011059015,4.2516597738898705,0,231,5,5,0.98,57.0,99999,4.0,61.0,50.0,51.95292023582281,51.95292023582281,20.0,13.56821866418615,0,0,0,0,1,60.56809410998647,1.1294056198645643,2.5242940554414575,2.235064188669581,252.42940554414574,0.03725106981115968,1674405.4993464802,26123.414320952554,4186,inside,4.551661406462106e-06,P4,-772,True,BN,230.0,120.0,50.0,224.4.187.126,11177,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P1,0,0,0,0,0,0,0,8.310620357479344,4.636657558011718,5,5
H291,WH291,0.25,3000.0,1.0,0.0,0,0,0,3000.0,0,2.468108486784103,4.298274638393632,0,108,5,5,1.0,57.0,99999,4.0,61.0,50.0,54.10309785198364,54.10309785198364,20.0,13.23102172252308,0,0,0,0,1,52.08470058633357,1.0733897814337892,1.8452701486440286,1.7191053805069711,184.52701486440284,0.028651756341782852,1046503.4370915501,19096.33171428732,4186,inside,5.231549548605853e-06,P3,306,True,CN,230.0,-120.0,50.0,225.2.94.116,12824,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,0.06422306170451919,4.726022081142943,5,5
H292,WH292,0.135,3000.0,1.0,0.0,0,0,0,3000.0,0,4.797348734308127,4.558476138329972,0,113,5,5,1.0,57.0,99999,4.0,61.0,50.0,58.75764042637709,58.75764042637709,20.0,12.735152340278336,0,0,0,0,1,38.25826004554753,1.3090424771674012,1.2236460031989773,0.934764168880745,122.36460031989773,0.01557940281467908,565111.856029437,12663.267757905576,4186,outside,6.6415389294309085e-06,P1,40,True,AN,230.0,0.0,50.0,231.46.123.188,12388,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P2,0,0,0,0,0,0,0,8.630701404793149,3.9266791781772103,5,5
H293,WH293,0.4,3600.0,1.0,0.0,0,0,0,3600.0,0,4.618010504280244,2.0729983457775765,0,159,5,5,1.0,57.0,99999,4.0,61.0,50.0,54.06878714117311,54.06878714117311,20.0,13.94071427169421,0,0,0,0,1,29.423680895802228,1.4277201715351713,2.5242940554414575,1.7680593899063453,252.42940554414574,0.029467656498439087,1674405.4993464802,26123.414320952554,4186,outside,6.040685147808497e-06,P4,320,True,BN,230.0,120.0,50.0,231.236.222.154,10175,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P5,0,0,0,0,0,0,0,0.7104963028987188,4.504806290403222,5,5
H294,WH294,0.18,3000.0,1.0,0.0,0,0,0,3000.0,0,3.978970353456582,2.618297512082922,0,163,5,5,1.0,57.0,99999,4.0,61.0,50.0,57.030061872717084,57.030061872717084,19.99369101339557,13.566257020705484,0,0,0,0,1,37.700732160196814,1.020420726988967,1.4823415671664024,1.452676849813175,148.23415671664023,0.024211280830219586,753482.474705916,15340.456410291667,4186,inside,6.1470321135870655e-06,P4,674,True,CN,230.0,-120.0,50.0,230.149.150.241,12562,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P2,0,0,0,0,0,0,0,0.5804460584966553,3.9656974824498623,5,5
H295,WH295,0.25,3000.0,1.0,0.0,0,0,0,3000.0,0,2.490535323181637,3.37697282756026,0,206,5,5,0.98,57.0,99999,4.0,61.0,50.0,57.16615862854398,57.16615862854398,19.994909984932047,12.643374541899686,0,0,0,0,1,22.734936472253402,1.0269500586373241,1.8452701486440286,1.7968450686808919,184.52701486440284,0.0299474178113482,1046503.4370915501,19096.33171428732,4186,outside,6.420663730810516e-06,P3,-334,True,AN,230.0,0.0,50.0,225.114.218.44,11098,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,6.100046551177169,4.7095587673432595,5,5
H296,WH296,0.177,3000.0,1.0,0.0,0,0,0,3000.0,0,3.2620371827881534,4.289747051823091,0,209,5,5,0.98,57.0,99999,4.0,61.0,50.0,56.94282282838795,56.94282282838795,20.0,13.298471864188532,0,0,0,0,1,25.795154772381963,1.2490651075912635,1.4658250117957676,1.1735377146372383,146.58250117957675,0.019558961910620638,740924.4334608173,15169.52988207204,4186,outside,4.545065103960608e-06,P4,648,True,BN,230.0,120.0,50.0,232.98.73.206,12281,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P1,0,0,0,0,0,0,0,6.486266193421491,3.786461764155094,5,5
H297,WH297,0.177,3000.0,1.0,0.0,0,0,0,3000.0,0,3.446641637422951,3.1912382604702967,0,56,5,5,1.0,57.0,99999,4.0,61.0,50.0,58.55900247430954,58.55900247430954,20.0,12.804154537258079,0,0,0,0,1,41.64248146149947,1.4221748651543205,1.4658250117957676,1.030692531355285,146.58250117957675,0.017178208855921417,740924.4334608173,15169.52988207204,4186,inside,4.423413425346217e-06,P3,-305,True,CN,230.0,-120.0,50.0,231.218.86.236,11231,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,9.035593960723805,3.2633803295072914,5,5
H298,WH298,0.4,3600.0,1.0,0.0,0,0,0,3600.0,0,4.060340485684539,4.891067881661295,0,224,5,5,0.98,57.0,99999,4.0,61.0,50.0,50.23042471302405,50.23042471302405,19.99330596096661,12.283854413137648,0,0,0,0,1,79.9102282942927,1.1590728463187046,2.5242940554414575,2.177856261113173,252.42940554414574,0.036297604351886226,1674405.4993464802,26123.414320952554,4186,outside,5.1953271299454545e-06,P4,-767,True,AN,230.0,0.0,50.0,237.110.53.143,10986,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P5,0,0,0,0,0,0,0,2.124417670222778,3.822372664801145,5,5
H299,WH299,0.25,3000.0,1.0,0.0,0,0,0,3000.0,0,4.781105946801662,4.865163870003747,0,20,5,5,0.98,57.0,99999,4.0,61.0,50.0,53.76177321146422,53.76177321146422,20.0,13.019861023000338,0,0,0,0,1,78.71209552042976,0.9168721025385982,1.8452701486440286,2.0125709393217655,184.52701486440284,0.0335428489886961,1046503.4370915501,19096.33171428732,4186,outside,4.042858946992956e-06,P2,-106,True,BN,230.0,120.0,50.0,234.181.230.187,12719,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P3,0,0,0,0,0,0,0,6.520688807340239,4.2305537373639615,5,5
H300,WH300,0.4,3600.0,1.0,0.0,0,0,0,3600.0,0,4.107987583327583,4.084522056548683,0,50,5,5,0.98,57.0,99999,4.0,61.0,50.0,52.18939056461739,52.18939056461739,20.0,13.512600143192266,0,0,0,0,1,75.04179411979159,0.9385014588731293,2.5242940554414575,2.6897071193393876,252.42940554414574,0.0448284519889898,1674405.4993464802,26123.414320952554,4186,inside,6.716110925508516e-06,P1,-496,True,CN,230.0,-120.0,50.0,227.225.132.228,11691,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,waterheater,P4,0,0,0,0,0,0,0,1.5626156964706928,4.3210812546625466,5,5
